"Drug","06-21-2020"
"hydroxychloroquine",5230
"favipiravir",1769
"dexamethasone",1384
"remdesivir",1363
"ivermectin",525
"chloroquine",154
"ketamine",147
"azithromycin",110
"dopamine",62
"potassium",56
"fentanyl",34
"metformin",28
"squalene",19
"umifenovir",19
"dipyridamole",18
"ibuprofen",18
"nelfinavir",17
"curcumin",14
"doxycycline",14
"s-23",14
"colchicine",12
"glyphosate",11
"artemisinin",10
"cannabidiol",10
"loratadine",9
"methylprednisolone",9
"ciclesonide",7
"clozapine",6
"fluoxetine",6
"albendazole",5
"amantadine",5
"famotidine",5
"niclosamide",5
"nitazoxanide",5
"quinine",5
"raloxifene",5
"boron",4
"penicillin",4
"prednisone",4
"sphingosine",4
"amodiaquine",3
"chromium",3
"ec-17",3
"glutathione",3
"indole",3
"lopinavir",3
"naproxen",3
"ractopamine",3
"ritonavir",3
"sertraline",3
"venlafaxine",3
"amoxicillin",2
"artesunate",2
"ceftriaxone",2
"chlorine dioxide",2
"creatinine",2
"cyclosporine",2
"diosmin",2
"hesperidin",2
"kava",2
"levodopa",2
"manganese",2
"mannitol",2
"mebendazole",2
"mefloquine",2
"merimepodib",2
"methadone",2
"mmda",2
"neodymium",2
"niacin",2
"norepinephrine",2
"pg-9",2
"ruxolitinib",2
"urea",2
"voglibose",2
"warfarin",2
"acetaminophen",1
"aldosterone",1
"aniline",1
"arginine",1
"baricitinib",1
"bradykinin",1
"budesonide",1
"cesium",1
"cobicistat",1
"codeine",1
"colistin",1
"cyanamide",1
"dantrolene",1
"dexmedetomidine",1
"dexmethylphenidate",1
"diclofenac",1
"disulfiram",1
"dorzolamide",1
"ephedrine",1
"escitalopram",1
"finasteride",1
"fluorescein",1
"formaldehyde",1
"fructose",1
"gabapentin",1
"galidesivir",1
"glycine",1
"grepafloxacin",1
"guanine",1
"ibrutinib",1
"isoniazid",1
"l-lysine",1
"lansoprazole",1
"levonorgestrel",1
"lofepramine",1
"lumefantrine",1
"lurasidone",1
"megestrol",1
"megestrol acetate",1
"memantine",1
"metronidazole",1
"nafamostat",1
"naloxone",1
"nitrous oxide",1
"perchlorate",1
"phenylephrine",1
"phosphorus",1
"propofol",1
"pyrantel",1
"rivastigmine",1
"rucaparib",1
"sorafenib",1
"strychnine",1
"triclosan",1
"troxerutin",1
"vincristine",1
