"Drug","11-02-2020"
"hydroxychloroquine",786
"remdesivir",673
"azithromycin",661
"ivermectin",649
"doxycycline",571
"levofloxacin",551
"dexamethasone",321
"chloroquine",63
"leronlimab",61
"quercetin",28
"ibuprofen",26
"fentanyl",17
"quinine",13
"favipiravir",12
"nitazoxanide",11
"dopamine",9
"s-23",9
"astaxanthin",8
"calcifediol",8
"codeine",8
"dextromethorphan",8
"glutathione",8
"warfarin",8
"colchicine",7
"curcumin",7
"chlorine dioxide",6
"creatine",6
"sofosbuvir",6
"squalene",6
"artemisinin",5
"aviptadil",5
"cholecalciferol",5
"famotidine",5
"gentamicin",5
"potassium",5
"prednisone",5
"ritonavir",5
"thalidomide",5
"vincristine",5
"artesunate",4
"atropine",4
"boceprevir",4
"ketamine",4
"methylprednisolone",4
"phosphorus",4
"piperaquine",4
"actemra",3
"amodiaquine",3
"budesonide",3
"fluconazole",3
"lopinavir",3
"loratadine",3
"metformin",3
"penicillin",3
"pyronaridine",3
"venlafaxine",3
"amphetamine",2
"apn01",2
"biotin",2
"bradykinin",2
"bucillamine",2
"buprenorphine",2
"cannabidiol",2
"cetirizine",2
"forskolin",2
"glyphosate",2
"hydrocodone",2
"maraviroc",2
"methadone",2
"midazolam",2
"mmda",2
"naltrexone",2
"omeprazole",2
"prednisolone",2
"raloxifene",2
"ronnel",2
"urea",2
"acetaminophen",1
"acetylcholine",1
"acetylcysteine",1
"acyclovir",1
"adenosine",1
"aldosterone",1
"allicin",1
"amlodipine",1
"arginine",1
"azeliragon",1
"baloxavir marboxil",1
"baloxavir-marboxil",1
"bimatoprost",1
"boron",1
"calcium silicate",1
"chlorhexidine",1
"choline",1
"citalopram",1
"citco",1
"cysteine",1
"daclatasvir",1
"desvenlafaxine",1
"diamorphine",1
"diazepam",1
"empagliflozin",1
"ephedrine",1
"epinephrine",1
"exo-1",1
"formaldehyde",1
"gabapentin",1
"galidesivir",1
"hydrocortisone",1
"hydromorphone",1
"hydroquinone",1
"hypochlorous",1
"indomethacin",1
"itraconazole",1
"lamotrigine",1
"levodopa",1
"lidocaine",1
"lorazepam",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"neodymium",1
"niacin",1
"niclosamide",1
"oleandrin",1
"ornithine",1
"peramivir",1
"pidotimod",1
"plitidepsin",1
"posaconazole",1
"promethazine",1
"pyrithione",1
"resveratrol",1
"ribavirin",1
"rivaroxaban",1
"sertraline",1
"silmitasertib",1
"strychnine",1
"terlipressin",1
"toluene",1
"tyrosine",1
"zidovudine",1
