"Drug","08-27-2022"
"ivermectin",309
"hydroxychloroquine",229
"artemisinin",168
"fentanyl",63
"fluvoxamine",27
"metformin",23
"ibuprofen",15
"resveratrol",13
"bucillamine",11
"thalidomide",11
"acetazolamide",10
"cetylpyridinium",9
"furosemide",9
"quercetin",9
"niacin",8
"glyphosate",7
"methadone",7
"prednisone",6
"ketamine",5
"midazolam",5
"talopram",5
"azithromycin",4
"dexamethasone",4
"diminazene",4
"oseltamivir",4
"thimerosal",4
"chloroquine",3
"naltrexone",3
"s-23",3
"baricitinib",2
"benzodiazepine",2
"berberine",2
"famotidine",2
"maraviroc",2
"mirtazapine",2
"nitazoxanide",2
"potassium",2
"titanium dioxide",2
"adenosine",1
"arginine",1
"artesunate",1
"atenolol",1
"budesonide",1
"buprenorphine",1
"calcifediol",1
"cardarine",1
"clonazepam",1
"codeine",1
"cystine",1
"diphenhydramine",1
"dopamine",1
"doxorubicin",1
"emetine",1
"estazolam",1
"fenofibrate",1
"gabapentin",1
"gadolinium",1
"glutathione",1
"griseofulvin",1
"hydroquinone",1
"hydroxyzine",1
"imatinib",1
"indomethacin",1
"loratadine",1
"meclizine",1
"methotrexate",1
"naproxen",1
"nitrous oxide",1
"omeprazole",1
"phenytoin",1
"pitavastatin",1
"pravastatin",1
"proline",1
"promethazine",1
"pyronaridine",1
"reparixin",1
"sertraline",1
"somatostatin",1
"spironolactone",1
"tecovirimat",1
"trehalose",1
"tromethamine",1
"warfarin",1
