"Drug","01-17-2023"
"ivermectin",808
"hydroxychloroquine",125
"fentanyl",96
"guanfacine",53
"fluvoxamine",31
"bucillamine",29
"dexamethasone",29
"maraviroc",27
"quercetin",27
"thalidomide",21
"midazolam",16
"ritonavir",12
"cysteine",11
"ibuprofen",9
"acetylcysteine",8
"metformin",8
"nicotinamide",8
"artesunate",7
"prednisone",7
"azithromycin",6
"vincristine",6
"amitriptyline",5
"niacin",5
"budesonide",4
"chloroquine",4
"curcumin",4
"glutathione",4
"cetylpyridinium",3
"codeine",3
"diphenhydramine",3
"ketamine",3
"thiamine",3
"acetaminophen",2
"buprenorphine",2
"chlorine dioxide",2
"colchicine",2
"dopamine",2
"efavirenz",2
"famotidine",2
"midodrine",2
"naltrexone",2
"promethazine",2
"resveratrol",2
"s-23",2
"sphingosine",2
"talopram",2
"acyclovir",1
"allicin",1
"amoxicillin",1
"andrographolide",1
"aripiprazole",1
"armodafinil",1
"aviptadil",1
"benzonatate",1
"berberine",1
"bisoprolol",1
"boron",1
"camphor",1
"ceftriaxone",1
"clonidine",1
"crocin",1
"dapagliflozin",1
"dextromethorphan",1
"diclofenac",1
"doxycycline",1
"doxylamine",1
"emtricitabine",1
"fenbendazole",1
"fenofibrate",1
"fisetin",1
"fluocinonide",1
"fructose",1
"gabapentin",1
"gadolinium",1
"glycine",1
"glyphosate",1
"guaifenesin",1
"ivabradine",1
"kava",1
"kinetin",1
"l-glutamine",1
"l-lysine",1
"lidocaine",1
"manganese",1
"methadone",1
"methylprednisolone",1
"minoxidil",1
"modafinil",1
"molybdenum",1
"naloxone",1
"nebivolol",1
"niclosamide",1
"norepinephrine",1
"nortriptyline",1
"prednisolone",1
"pregnenolone",1
"progesterone",1
"quinine",1
"rutin",1
"sildenafil",1
"sumatriptan",1
"suramin",1
"tacrolimus",1
"tadalafil",1
"tamsulosin",1
"thimerosal",1
"titanium dioxide",1
"trehalose",1
"ubiquinol",1
"uridine",1
"verapamil",1
