"Drug","12-28-2021"
"ivermectin",2805
"remdesivir",900
"fentanyl",524
"fluvoxamine",284
"midazolam",192
"quercetin",189
"ibuprofen",145
"niacin",90
"hydroxychloroquine",66
"salbutamol",51
"ipratropium",47
"glutathione",43
"ketamine",37
"prednisone",28
"azithromycin",26
"leronlimab",22
"artemisinin",21
"dexamethasone",20
"bucillamine",19
"budesonide",19
"chloroquine",17
"loratadine",17
"famotidine",14
"chlorine dioxide",13
"penicillin",13
"ritonavir",13
"s-23",13
"acetylcysteine",12
"dopamine",12
"codeine",10
"thalidomide",10
"curcumin",9
"acetaminophen",8
"promethazine",8
"quinine",8
"methotrexate",7
"umifenovir",7
"amoxicillin",5
"doxycycline",5
"favipiravir",5
"indomethacin",5
"methadone",5
"potassium",5
"talopram",5
"taurine",5
"cannabidiol",4
"cetirizine",4
"diphenhydramine",4
"glycine",4
"memantine",4
"mirtazapine",4
"naltrexone",4
"prednisolone",4
"thiamine",4
"allicin",3
"baricitinib",3
"biotin",3
"capsaicin",3
"chlorhexidine",3
"colchicine",3
"cytidine",3
"fingolimod",3
"fructose",3
"kava",3
"mannose",3
"montelukast",3
"uridine",3
"vincristine",3
"amantadine",2
"aviptadil",2
"berberine",2
"bupropion",2
"calcifediol",2
"celastrol",2
"estradiol",2
"eucalyptol",2
"fenofibrate",2
"fluoxetine",2
"l-lysine",2
"metformin",2
"methylcobalamin",2
"mirin",2
"naproxen",2
"potassium chloride",2
"pseudoephedrine",2
"ribavirin",2
"rivaroxaban",2
"actemra",1
"activated charcoal",1
"albendazole",1
"aluminum hydroxide",1
"alvelestat",1
"amiodarone",1
"amlodipine",1
"aniline",1
"asparagine",1
"aspartame",1
"astaxanthin",1
"atorvastatin",1
"azelastine",1
"baclofen",1
"benzonatate",1
"betamethasone",1
"bleomycin",1
"bradykinin",1
"bv4",1
"cadmium",1
"ceftriaxone",1
"cetylpyridinium",1
"chromium",1
"ciprofloxacin",1
"citrulline",1
"clevidipine",1
"cyproheptadine",1
"cysteine",1
"dabigatran",1
"dextromethorphan",1
"diazepam",1
"diclofenac",1
"etizolam",1
"fexofenadine",1
"fluconazole",1
"fluticasone",1
"formaldehyde",1
"fostamatinib",1
"gabapentin",1
"hesperidin",1
"hyaluronic",1
"hydrocodone",1
"hydrocortisone",1
"hydroquinone",1
"inulin",1
"ivabradine",1
"levothyroxine",1
"lisinopril",1
"lonafarnib",1
"lorazepam",1
"losartan",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"methylprednisolone",1
"metoprolol",1
"mmda",1
"modafinil",1
"nandrolone",1
"niclosamide",1
"nitazoxanide",1
"nitrous oxide",1
"nitrous-oxide",1
"norepinephrine",1
"omeprazole",1
"oxycodone",1
"piperine",1
"plitidepsin",1
"proline",1
"propofol",1
"quetiapine",1
"reboxetine",1
"rubidium",1
"sertraline",1
"sirolimus",1
"sodium hydroxide",1
"streptomycin",1
"sumatriptan",1
"thebacon",1
"thymol",1
"tramadol",1
"triamcinolone",1
"tromethamine",1
"vancomycin",1
"warfarin",1
