"Drug","08-09-2020"
"hydroxychloroquine",13832
"chloroquine",2179
"remdesivir",657
"ivermectin",433
"azithromycin",312
"prednisone",81
"favipiravir",72
"quercetin",72
"dexamethasone",42
"fentanyl",37
"doxycycline",30
"oleandrin",23
"budesonide",20
"biotin",17
"chlorine dioxide",17
"quinine",13
"codeine",12
"methylprednisolone",12
"titanium dioxide",11
"colchicine",10
"penicillin",10
"thalidomide",10
"ibuprofen",9
"ketamine",9
"ritonavir",9
"darunavir",8
"s-23",8
"acetaminophen",6
"losartan",6
"dopamine",5
"haloperidol",5
"dabrafenib",4
"famotidine",4
"glyphosate",4
"imatinib",4
"metformin",4
"oseltamivir",4
"quetiapine",4
"risdiplam",4
"trametinib",4
"amitriptyline",3
"artemisinin",3
"aspartame",3
"baricitinib",3
"benzodiazepine",3
"boron",3
"bradykinin",3
"bromhexine",3
"daclatasvir",3
"desipramine",3
"doxepin",3
"fluoxetine",3
"fructose",3
"glutathione",3
"imipramine",3
"mmda",3
"paroxetine",3
"phenylephrine",3
"progesterone",3
"resveratrol",3
"risperidone",3
"sertraline",3
"sofosbuvir",3
"strychnine",3
"tempol",3
"thiamine",3
"thioridazine",3
"venlafaxine",3
"ziprasidone",3
"amantadine",2
"amoxicillin",2
"berberine",2
"bucillamine",2
"cesium",2
"chlorhexidine",2
"cysteine",2
"dipyridamole",2
"duvelisib",2
"fluorescein",2
"formaldehyde",2
"furosemide",2
"glycine",2
"indomethacin",2
"luteolin",2
"merimepodib",2
"neodymium",2
"niacin",2
"niclosamide",2
"oxymetazoline",2
"phentolamine",2
"rhein",2
"tofacitinib",2
"tyrosine",2
"acetylcholine",1
"activated charcoal",1
"acyclovir",1
"ambroxol",1
"angiotensin ii",1
"apilimod",1
"aramchol",1
"artesunate",1
"astaxanthin",1
"beclometasone",1
"calcium gluconate",1
"camostat",1
"camphor",1
"capsaicin",1
"carnosine",1
"chlorpheniramine",1
"cholecalciferol",1
"cladribine",1
"clozapine",1
"crocin",1
"curcumin",1
"dadle",1
"dantrolene",1
"disulfiram",1
"erythromycin",1
"flaviolin",1
"fostamatinib",1
"galidesivir",1
"guanosine",1
"hydroquinine",1
"hydroquinone",1
"l-lysine",1
"lopinavir",1
"megestrol",1
"megestrol acetate",1
"methacholine",1
"methadone",1
"naproxen",1
"nitazoxanide",1
"nitrous oxide",1
"propiolactone",1
"prostaglandin d2",1
"ramatroban",1
"riboflavin",1
"ribose",1
"ropivacaine",1
"sodium chlorite",1
"spironolactone",1
"talopram",1
"tetrandrine",1
"thymidine",1
"tretinoin",1
"umifenovir",1
"uracil",1
"valine",1
"warfarin",1
