"Drug","06-09-2022"
"ivermectin",482
"hydroxychloroquine",192
"fentanyl",86
"s-23",54
"quercetin",38
"ritonavir",23
"maraviroc",13
"resveratrol",13
"fluvoxamine",12
"ibuprofen",12
"dexamethasone",11
"midazolam",9
"chloroquine",8
"thalidomide",8
"niacin",7
"azithromycin",5
"cathinone",5
"hydrocortisone",5
"terbinafine",5
"vincristine",5
"methotrexate",4
"methylprednisolone",4
"amoxicillin",3
"budesonide",3
"creatine",3
"methadone",3
"niclosamide",3
"prednisone",3
"codeine",2
"colchicine",2
"dopamine",2
"doxycycline",2
"gabapentin",2
"ketamine",2
"lidocaine",2
"potassium chloride",2
"tromethamine",2
"warfarin",2
"acetamide",1
"acetaminophen",1
"amantadine",1
"amitriptyline",1
"arginine",1
"berberine",1
"cefepime",1
"cephalexin",1
"ciprofloxacin",1
"cisplatin",1
"clonazepam",1
"cysteine",1
"diazepam",1
"famotidine",1
"fenofibrate",1
"fingolimod",1
"fisetin",1
"fludrocortisone",1
"fluoxetine",1
"frovatriptan",1
"glutathione",1
"glyphosate",1
"ibudilast",1
"imatinib",1
"larazotide",1
"leflunomide",1
"levothyroxine",1
"mefloquine",1
"meropenem",1
"midodrine",1
"minocycline",1
"mirtazapine",1
"nicotinamide",1
"nitazoxanide",1
"oxycodone",1
"paroxetine",1
"phenol",1
"prazosin",1
"prednisolone",1
"promethazine",1
"propranolol",1
"quetiapine",1
"quinine",1
"ranitidine",1
"simvastatin",1
"tacrolimus",1
"tamoxifen",1
"thiamine",1
"tiotropium",1
