"Drug","10-17-2020"
"remdesivir",3714
"hydroxychloroquine",1594
"dexamethasone",373
"folic",265
"lopinavir",250
"lofepramine",119
"fentanyl",77
"ivermectin",61
"chloroquine",50
"ritonavir",47
"squalene",45
"ibuprofen",38
"isocarboxazid",37
"toluene",31
"bucillamine",22
"s-23",20
"indomethacin",19
"budesonide",17
"quercetin",16
"quinine",16
"azithromycin",15
"favipiravir",13
"codeine",12
"leronlimab",12
"tramadol",12
"aviptadil",11
"chlorine dioxide",10
"baclofen",8
"bradykinin",8
"cyclosporine",8
"dexmedetomidine",8
"doxycycline",8
"acalabrutinib",7
"cenicriviroc",7
"famotidine",7
"prednisone",7
"strychnine",7
"calcifediol",6
"fostamatinib",6
"urea",6
"formaldehyde",5
"vincristine",5
"baricitinib",4
"celecoxib",4
"creatinine",4
"glyphosate",4
"ketamine",4
"metformin",4
"nitrous oxide",4
"nitrous-oxide",4
"ranitidine",4
"talopram",4
"angiotensin ii",3
"penicillin",3
"potassium",3
"abivertinib",2
"amoxicillin",2
"amphetamine",2
"artesunate",2
"aspartame",2
"bromhexine",2
"chromium",2
"colchicine",2
"diclofenac",2
"dopamine",2
"fluoxetine",2
"glycine",2
"itraconazole",2
"lidocaine",2
"lorazepam",2
"manganese",2
"methotrexate",2
"oseltamivir",2
"osimertinib",2
"rapamycin",2
"ribavirin",2
"thalidomide",2
"tryptophan",2
"acetaminophen",1
"acetazolamide",1
"acyclovir",1
"alanine",1
"aldosterone",1
"amodiaquine",1
"apomorphine",1
"arginine",1
"artemisinin",1
"articaine",1
"atropine",1
"beta carotene",1
"buprenorphine",1
"calcitriol",1
"camostat",1
"carbetocin",1
"cefadroxil",1
"cesium",1
"chlorhexidine",1
"chlorpromazine",1
"clarithromycin",1
"cpad",1
"crocin",1
"cyproheptadine",1
"dipyridamole",1
"estradiol",1
"fluvoxamine",1
"fucose",1
"gentamicin",1
"glutathione",1
"histidine",1
"hydrocortisone",1
"hypochlorous",1
"ifenprodil",1
"imodium",1
"indole",1
"isoniazid",1
"kava",1
"methadone",1
"metoprolol",1
"midazolam",1
"mirin",1
"nafamostat",1
"naloxone",1
"neodymium",1
"nitroglycerin",1
"noscapine",1
"omeprazole",1
"oxymetazoline",1
"pentoxifylline",1
"phenolphthalein",1
"piperine",1
"pirfenidone",1
"plitidepsin",1
"prednisolone",1
"proline",1
"pseudoephedrine",1
"pyrithione",1
"pyronaridine",1
"quinacrine",1
"resveratrol",1
"rivaroxaban",1
"salbutamol",1
"sarilumab",1
"sildenafil",1
"spironolactone",1
"sulfadoxine",1
"terlipressin",1
"thiamine",1
"thimerosal",1
"tofacitinib",1
"tremorine",1
"umifenovir",1
"venetoclax",1
