"Drug","06-20-2020"
"hydroxychloroquine",4869
"dexamethasone",3420
"favipiravir",3041
"remdesivir",2318
"chloroquine",168
"azithromycin",139
"ketamine",82
"quercetin",60
"ivermectin",56
"fentanyl",53
"ibuprofen",45
"umifenovir",32
"dipyridamole",17
"glyphosate",17
"lopinavir",14
"dopamine",13
"famotidine",13
"ritonavir",13
"nelfinavir",12
"squalene",12
"indomethacin",11
"methylprednisolone",10
"niclosamide",10
"potassium",9
"quinine",9
"raloxifene",9
"aldosterone",8
"naloxone",8
"s-23",8
"chlorine dioxide",7
"colchicine",7
"nitazoxanide",7
"ciclesonide",6
"doxycycline",6
"galidesivir",6
"kava",6
"prednisone",6
"tyrosine",6
"penicillin",5
"amodiaquine",4
"metformin",4
"nitrous oxide",4
"perchlorate",4
"pg-9",4
"acetaminophen",3
"amoxicillin",3
"angiotensin ii",3
"chromium",3
"merimepodib",3
"mmda",3
"prednisolone",3
"sofosbuvir",3
"vincristine",3
"alanine",2
"amphetamine",2
"camostat",2
"choline",2
"creatinine",2
"daclatasvir",2
"enzalutamide",2
"fluoxetine",2
"fructose",2
"furosemide",2
"indole",2
"lisinopril",2
"minoxidil",2
"montelukast",2
"naproxen",2
"oseltamivir",2
"phenobarbital",2
"resveratrol",2
"rhein",2
"ribavirin",2
"taurine",2
"vanadium",2
"7-methylguanosine",1
"acalabrutinib",1
"activated charcoal",1
"acyclovir",1
"alprazolam",1
"amantadine",1
"amy-101",1
"aniline",1
"apigenin",1
"arginine",1
"atazanavir",1
"azacitidine",1
"cabotegravir",1
"cadmium",1
"cannabidiol",1
"cefuroxime",1
"cetirizine",1
"chlorpheniramine",1
"codeine",1
"coumarin",1
"crocin",1
"curcumin",1
"cyanamide",1
"cytidine",1
"dadle",1
"daunorubicin",1
"dextromethorphan",1
"dimethyl fumarate",1
"diphenhydramine",1
"etomidate",1
"finasteride",1
"fingolimod",1
"fluticasone",1
"formaldehyde",1
"gabapentin",1
"glutathione",1
"hydrocortisone",1
"hydroquinone",1
"imatinib",1
"inulin",1
"leflunomide",1
"levodopa",1
"manganese",1
"mebendazole",1
"methotrexate",1
"methylcobalamin",1
"nafamostat",1
"niacin",1
"nicotinamide",1
"oxycodone",1
"oxymorphone",1
"phenylephrine",1
"phosphorus",1
"progesterone",1
"proline",1
"propofol",1
"riboflavin",1
"rivastigmine",1
"ruxolitinib",1
"simethicone",1
"tamoxifen",1
"thalidomide",1
"thiamine",1
"toremifene",1
"tramadol",1
"urea",1
"vigabatrin",1
"warfarin",1
