"Drug","09-17-2020"
"hydroxychloroquine",1201
"remdesivir",313
"ivermectin",166
"azithromycin",163
"fostamatinib",75
"dexamethasone",49
"chlorine dioxide",47
"baricitinib",44
"fentanyl",40
"quercetin",39
"chloroquine",38
"quinine",27
"bradykinin",25
"favipiravir",23
"glyphosate",13
"ibuprofen",11
"thalidomide",10
"doxycycline",8
"famotidine",8
"naloxone",8
"aviptadil",7
"amyl nitrite",6
"azelastine",6
"ceftazidime",6
"creatinine",6
"formaldehyde",6
"lopinavir",6
"nitrite",6
"oleandrin",6
"penicillin",6
"prednisone",6
"s-23",6
"acetaminophen",5
"budesonide",5
"buprenorphine",5
"glutathione",5
"ketamine",5
"mmda",5
"naltrexone",5
"calcifediol",4
"ciclesonide",4
"hydrocortisone",4
"nafamostat",4
"risdiplam",4
"squalene",4
"titanium dioxide",4
"tramadol",4
"tyrosine",4
"astaxanthin",3
"bucillamine",3
"camostat",3
"capsaicin",3
"galidesivir",3
"ifenprodil",3
"metformin",3
"methadone",3
"methylprednisolone",3
"oxymetazoline",3
"ritonavir",3
"ropivacaine",3
"rutin",3
"talopram",3
"angiotensin ii",2
"cannabidiol",2
"choline",2
"cladribine",2
"dopamine",2
"emetine",2
"furosemide",2
"mefloquine",2
"midazolam",2
"ronnel",2
"streptomycin",2
"sulfamethoxazole",2
"trimethoprim",2
"vincristine",2
"adapalene",1
"albendazole",1
"amoxicillin",1
"artemisinin",1
"bafilomycin a1",1
"boron",1
"bromhexine",1
"calcitriol",1
"camphor",1
"candesartan",1
"celiprolol",1
"cetirizine",1
"chromium",1
"codeine",1
"colchicine",1
"cyproheptadine",1
"dapagliflozin",1
"dipyridamole",1
"ebpc",1
"ebselen",1
"estradiol",1
"etoposide",1
"forskolin",1
"fructose",1
"glycine",1
"haloperidol",1
"hydroxyzine",1
"icatibant",1
"imatinib",1
"indomethacin",1
"kava",1
"l-lysine",1
"lidocaine",1
"lorazepam",1
"lurasidone",1
"merimepodib",1
"mometasone",1
"montelukast",1
"naproxen",1
"oseltamivir",1
"phosphorus",1
"prednisolone",1
"primaquine",1
"progesterone",1
"proline",1
"propofol",1
"resveratrol",1
"ruxolitinib",1
"salbutamol",1
"sodium chlorite",1
"sofosbuvir",1
"spironolactone",1
"squalane",1
"strychnine",1
"taurine",1
"thiamine",1
"thimerosal",1
"toluene",1
"triclosan",1
"urea",1
"vancomycin",1
