"Drug","09-11-2022"
"ivermectin",1427
"hydroxychloroquine",92
"fentanyl",87
"ibuprofen",13
"quercetin",13
"dexamethasone",8
"fluvoxamine",8
"cetylpyridinium",6
"chloroquine",6
"budesonide",5
"azithromycin",4
"midodrine",4
"prednisone",4
"amitriptyline",3
"colchicine",3
"curcumin",3
"favipiravir",3
"ketamine",3
"methadone",3
"metoprolol",3
"midazolam",3
"niacin",3
"suramin",3
"thalidomide",3
"arginine",2
"baricitinib",2
"biotin",2
"dopamine",2
"famotidine",2
"gabapentin",2
"gadolinium",2
"glutathione",2
"hydroquinone",2
"maraviroc",2
"naloxone",2
"prednisolone",2
"quetiapine",2
"tempol",2
"thiamine",2
"urea",2
"vincristine",2
"acetaminophen",1
"acetylcysteine",1
"acyclovir",1
"allicin",1
"amlodipine",1
"amoxicillin",1
"apixaban",1
"boron",1
"bucillamine",1
"calcifediol",1
"crocin",1
"diosmin",1
"fenofibrate",1
"furosemide",1
"hesperidin",1
"ibrutinib",1
"imatinib",1
"losartan",1
"methionine",1
"naltrexone",1
"naproxen",1
"nifedipine",1
"nitrous oxide",1
"norepinephrine",1
"quinine",1
"rivaroxaban",1
"salbutamol",1
"spermidine",1
"sphingosine",1
"sumatriptan",1
"tadalafil",1
"thimerosal",1
"titanium dioxide",1
"trehalose",1
"warfarin",1
