"Drug","07-16-2021"
"ivermectin",7172
"hydroxychloroquine",484
"fentanyl",230
"remdesivir",219
"thalidomide",160
"azithromycin",84
"niacin",80
"quercetin",40
"dexamethasone",34
"ondansetron",33
"midazolam",32
"favipiravir",24
"talopram",22
"doxycycline",18
"bucillamine",17
"ibuprofen",17
"actemra",15
"fluvoxamine",14
"bromhexine",12
"tryptophan",12
"etoposide",11
"oseltamivir",11
"ambroxol",10
"chloroquine",10
"leronlimab",10
"penicillin",10
"metformin",9
"lopinavir",8
"methylprednisolone",8
"ritonavir",8
"s-23",8
"artesunate",7
"baricitinib",7
"curcumin",7
"oleandrin",7
"pyronaridine",7
"aldosterone",6
"aviptadil",6
"amphotericin b",5
"chlorine dioxide",5
"nitazoxanide",5
"tempol",5
"berberine",4
"budesonide",4
"estradiol",4
"acetaminophen",3
"cesium",3
"cysteine",3
"dopamine",3
"fructose",3
"glutathione",3
"glyphosate",3
"hydroquinine",3
"ketamine",3
"methotrexate",3
"nicotinamide",3
"plitidepsin",3
"prednisone",3
"roxadustat",3
"acetylcysteine",2
"arginine",2
"atenolol",2
"benzodiazepine",2
"calcifediol",2
"camphor",2
"cannabidiol",2
"formaldehyde",2
"glycine",2
"imatinib",2
"maraviroc",2
"methadone",2
"niclosamide",2
"nitrite",2
"nitrous oxide",2
"nitrous-oxide",2
"potassium",2
"quinine",2
"ranitidine",2
"abiraterone",1
"adenosine",1
"allicin",1
"amitriptyline",1
"amoxicillin",1
"amyl nitrite",1
"antipain",1
"aspartame",1
"benzoin",1
"boron",1
"brazilin",1
"bv4",1
"cadmium",1
"capsaicin",1
"cefepime",1
"cefixime",1
"cilengitide",1
"cladribine",1
"codeine",1
"colchicine",1
"cytisine",1
"dexmedetomidine",1
"diclofenac",1
"diethyl ether",1
"duloxetine",1
"epinephrine",1
"famotidine",1
"fexofenadine",1
"fluoxetine",1
"hydrocortisone",1
"hydroquinone",1
"hypochlorous",1
"imodium",1
"indole",1
"indomethacin",1
"jq1",1
"kava",1
"larazotide",1
"lidocaine",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"methoxyflurane",1
"metronidazole",1
"mirin",1
"mmda",1
"modafinil",1
"montelukast",1
"naloxone",1
"neodymium",1
"oxycodone",1
"potassium chloride",1
"promethazine",1
"pseudoephedrine",1
"resveratrol",1
"ropivacaine",1
"sarilumab",1
"sertraline",1
"sevoflurane",1
"sofosbuvir",1
"strychnine",1
"suramin",1
"tamsulosin",1
"thiamine",1
"thiopental",1
"titanium dioxide",1
"tocotrienol",1
"tofacitinib",1
"tramadol",1
"warfarin",1
