"Drug","08-24-2021"
"ivermectin",11954
"curcumin",474
"thalidomide",465
"remdesivir",270
"quercetin",227
"fluvoxamine",178
"niacin",129
"fentanyl",109
"quinine",87
"dexamethasone",72
"fenofibrate",72
"azithromycin",71
"azelastine",62
"hydroxychloroquine",56
"aluminum hydroxide",52
"budesonide",48
"penicillin",45
"tempol",40
"chloroquine",39
"mmda",35
"ibuprofen",32
"prednisone",30
"glutathione",25
"ketamine",24
"glyphosate",21
"colchicine",20
"fluoxetine",20
"hesperidin",20
"loperamide",18
"propofol",16
"actemra",15
"doxycycline",15
"rocuronium",15
"baricitinib",12
"berberine",12
"pantoprazole",12
"thiamine",12
"cannabidiol",11
"favipiravir",11
"arginine",10
"famotidine",10
"midazolam",10
"suramin",10
"tryptophan",8
"acetaminophen",6
"astaxanthin",6
"bromhexine",6
"masitinib",6
"methadone",6
"propranolol",6
"talopram",6
"warfarin",6
"bucillamine",5
"dopamine",5
"leronlimab",5
"macimorelin",5
"naloxone",5
"potassium",5
"adenosine",4
"cysteine",4
"everolimus",4
"formaldehyde",4
"hypochlorous",4
"indomethacin",4
"methotrexate",4
"proline",4
"s-23",4
"sirolimus",4
"sodium chlorite",4
"atorvastatin",3
"aviptadil",3
"codeine",3
"folic",3
"nitazoxanide",3
"potassium chloride",3
"thimerosal",3
"varenicline",3
"vincristine",3
"amphotericin b",2
"artesunate",2
"aspartame",2
"calcifediol",2
"cetirizine",2
"cetylpyridinium",2
"creatine",2
"epinephrine",2
"erythromycin",2
"estradiol",2
"fenbendazole",2
"fluticasone",2
"fructose",2
"gabapentin",2
"gemfibrozil",2
"hesperetin",2
"lopinavir",2
"mefloquine",2
"niclosamide",2
"oxycodone",2
"phenibut",2
"phenylalanine",2
"phenylephrine",2
"ranitidine",2
"riboflavin",2
"ronnel",2
"strychnine",2
"zidovudine",2
"acepromazine",1
"amantadine",1
"ambroxol",1
"amoxicillin",1
"ampicillin",1
"anastrozole",1
"aniline",1
"antipain",1
"azathioprine",1
"benzodiazepine",1
"biotin",1
"bradykinin",1
"carbamazepine",1
"cefuroxime",1
"ceramide",1
"chloral hydrate",1
"chlorine dioxide",1
"chrysin",1
"clonazepam",1
"danoprevir",1
"dantrolene",1
"dolutegravir",1
"efavirenz",1
"fisetin",1
"gadolinium",1
"glycine",1
"guanidine",1
"hydrocodone",1
"hydrocortisone",1
"hydroquinone",1
"imodium",1
"indium",1
"isoquercetin",1
"l-lysine",1
"lactulose",1
"levetiracetam",1
"lidocaine",1
"lisinopril",1
"loratadine",1
"lorazepam",1
"magnesium citrate",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methylprednisolone",1
"montelukast",1
"moxidectin",1
"naproxen",1
"norepinephrine",1
"oleandrin",1
"oseltamivir",1
"oxaliplatin",1
"phenol",1
"phentermine",1
"phenytoin",1
"pirfenidone",1
"praziquantel",1
"prednisolone",1
"pregabalin",1
"progesterone",1
"propiolactone",1
"pyronaridine",1
"quinidine",1
"ran-27",1
"ritonavir",1
"salicin",1
"spermidine",1
"tantalum",1
"taurine",1
"telmisartan",1
"tofacitinib",1
"trazodone",1
"trenbolone",1
"troglitazone",1
"urea",1
"valine",1
"vanadium",1
"vancomycin",1
"vecuronium",1
