"Drug","04-22-2021"
"remdesivir",14303
"actemra",2213
"budesonide",1292
"ivermectin",1040
"hydroxychloroquine",1002
"favipiravir",886
"quinine",416
"dexamethasone",276
"camphor",138
"leronlimab",125
"fluvoxamine",122
"azithromycin",100
"quercetin",99
"methylprednisolone",85
"doxycycline",74
"montelukast",63
"fentanyl",55
"lopinavir",36
"levocetirizine",35
"chloroquine",33
"ritonavir",33
"ibuprofen",30
"dopamine",29
"thalidomide",23
"camostat",21
"niacin",17
"propiolactone",17
"nafamostat",16
"curcumin",15
"levodopa",15
"nitazoxanide",15
"colchicine",14
"naloxone",14
"penicillin",14
"acetaminophen",13
"aviptadil",11
"spironolactone",11
"baricitinib",10
"crocin",8
"methadone",8
"prednisone",8
"plitidepsin",6
"codeine",5
"estradiol",5
"fluoxetine",5
"ketamine",5
"piclidenoson",5
"s-23",5
"sarilumab",5
"thiamine",5
"ciclesonide",4
"creatine",4
"elbasvir",4
"grazoprevir",4
"kava",4
"levofloxacin",4
"prednisolone",4
"warfarin",4
"acetazolamide",3
"amoxicillin",3
"buprenorphine",3
"cannabidiol",3
"ceftazidime",3
"chlorhexidine",3
"desflurane",3
"forskolin",3
"indole",3
"malic",3
"mifepristone",3
"oleandrin",3
"triptorelin",3
"arginine",2
"bradykinin",2
"bucillamine",2
"calcifediol",2
"celastrol",2
"chlorine dioxide",2
"cysteine",2
"formaldehyde",2
"fostamatinib",2
"fructose",2
"glutathione",2
"hydrocortisone",2
"hydroxyzine",2
"metformin",2
"oxymetazoline",2
"potassium",2
"riboflavin",2
"rutin",2
"acetylcholine",1
"activated charcoal",1
"acyclovir",1
"aldosterone",1
"alprazolam",1
"amphetamine",1
"andrographolide",1
"angiotensin 1-7",1
"antimony",1
"antipain",1
"apabetalone",1
"apixaban",1
"apn01",1
"artemisinin",1
"aspartame",1
"bafilomycin a1",1
"beta carotene",1
"bivalirudin",1
"bromhexine",1
"cadmium",1
"calcium phosphate",1
"cannabinol",1
"capmatinib",1
"cinanserin",1
"clarithromycin",1
"clomipramine",1
"cobalamin",1
"creatinine",1
"cyproheptadine",1
"dapagliflozin",1
"enobosarm",1
"epinephrine",1
"favilavir",1
"fenofibrate",1
"fexofenadine",1
"fingolimod",1
"folic",1
"formoterol",1
"furosemide",1
"gabapentin",1
"glycine",1
"glyphosate",1
"ibrutinib",1
"indomethacin",1
"inositol",1
"isoquercetin",1
"l-glutamine",1
"lidocaine",1
"maraviroc",1
"mercurochrome",1
"methotrexate",1
"modafinil",1
"naproxen",1
"nelfinavir",1
"neostigmine",1
"nintedanib",1
"nitroglycerin",1
"norepinephrine",1
"oseltamivir",1
"permethrin",1
"pirfenidone",1
"progesterone",1
"proline",1
"prostaglandin",1
"prostaglandin d2",1
"rapamycin",1
"resveratrol",1
"ribavirin",1
"rivaroxaban",1
"ronnel",1
"ruxolitinib",1
"sildenafil",1
"sirolimus",1
"sorafenib",1
"suramin",1
"tenofovir",1
"thimerosal",1
"thymol",1
"tofacitinib",1
"tramadol",1
"tyrosine",1
"upamostat",1
"vincristine",1
