"Drug","05-10-2021"
"ivermectin",5851
"remdesivir",2231
"fluvoxamine",357
"hydroxychloroquine",275
"baricitinib",272
"favipiravir",120
"ibuprofen",103
"chloroquine",98
"dexamethasone",98
"azithromycin",79
"leronlimab",54
"actemra",39
"arginine",36
"suramin",35
"quercetin",32
"posaconazole",30
"budesonide",24
"cyproheptadine",24
"simeprevir",23
"prednisone",21
"doxycycline",20
"camphor",16
"crocin",16
"proline",13
"artesunate",11
"imatinib",11
"methylprednisolone",10
"prednisolone",10
"cannabidiol",9
"glyphosate",9
"colchicine",8
"fentanyl",8
"ketamine",8
"penicillin",8
"aviptadil",7
"levodopa",7
"niacin",7
"thalidomide",6
"camostat",5
"codeine",5
"creatinine",5
"fostamatinib",5
"methotrexate",5
"bromhexine",4
"bucillamine",4
"cyclophosphamide",4
"glutathione",4
"metronidazole",4
"mmda",4
"nafamostat",4
"pantoprazole",4
"phosphorus",4
"tofacitinib",4
"acetaminophen",3
"andrographolide",3
"bafilomycin a1",3
"calcifediol",3
"cholecalciferol",3
"clofazimine",3
"curcumin",3
"dopamine",3
"fexofenadine",3
"formaldehyde",3
"lidocaine",3
"linezolid",3
"lopinavir",3
"montelukast",3
"niclosamide",3
"potassium",3
"promethazine",3
"ritonavir",3
"thiamine",3
"aldosterone",2
"amodiaquine",2
"amoxicillin",2
"atropine",2
"biguanide",2
"buprenorphine",2
"chlorine dioxide",2
"ciclesonide",2
"clarithromycin",2
"d-glucose",2
"dantrolene",2
"deflazacort",2
"dextrorphan",2
"inosine",2
"levofloxacin",2
"lorazepam",2
"metformin",2
"methadone",2
"piroxicam",2
"pregabalin",2
"quinine",2
"retinol",2
"rutin",2
"s-23",2
"sarilumab",2
"squalene",2
"talopram",2
"urea",2
"vancomycin",2
"2-deoxyglucose",1
"acetylcholine",1
"aluminum hydroxide",1
"antipain",1
"apixaban",1
"atracurium",1
"azelastine",1
"baloxavir marboxil",1
"baloxavir-marboxil",1
"benzodiazepine",1
"betamethasone",1
"cefuroxime",1
"chlorhexidine",1
"chlorpheniramine",1
"clemastine",1
"clindamycin",1
"creatine",1
"cysteine",1
"diclofenac",1
"diloxanide",1
"diloxanide furoate",1
"ebselen",1
"epinephrine",1
"etomidate",1
"faropenem",1
"fenofibrate",1
"fingolimod",1
"fluconazole",1
"forskolin",1
"imidacloprid",1
"indomethacin",1
"inulin",1
"isoquercetin",1
"kava",1
"ketotifen",1
"levocetirizine",1
"megestrol",1
"megestrol acetate",1
"methyl isocyanate",1
"metoprolol",1
"mifepristone",1
"molybdenum",1
"naloxone",1
"oleandrin",1
"oseltamivir",1
"ozanimod",1
"phenoxyethanol",1
"phthalocyanine",1
"propiolactone",1
"rosuvastatin",1
"ruxolitinib",1
"ryanodine",1
"siponimod",1
"sitagliptin",1
"sparfloxacin",1
"spironolactone",1
"sumatriptan",1
"taurine",1
"telmisartan",1
"tetrandrine",1
"thimerosal",1
"tiopronin",1
"tryptophan",1
"umifenovir",1
"verteporfin",1
