"Drug","06-14-2021"
"ivermectin",4938
"hydroxychloroquine",939
"azithromycin",460
"doxycycline",440
"midazolam",102
"remdesivir",88
"ciclesonide",71
"nitazoxanide",71
"amodiaquine",70
"artesunate",70
"niacin",57
"metformin",54
"favipiravir",51
"chloroquine",47
"fluvoxamine",46
"quercetin",39
"amphotericin b",27
"mmda",25
"leronlimab",24
"acetylcysteine",20
"glutathione",20
"colchicine",18
"fentanyl",13
"dapsone",12
"dexamethasone",12
"dopamine",12
"tempol",11
"baricitinib",10
"berberine",10
"budesonide",10
"fisetin",10
"ibuprofen",9
"thalidomide",9
"vincristine",9
"levodopa",8
"bromhexine",7
"cefuroxime",7
"levofloxacin",7
"oseltamivir",7
"penicillin",7
"talopram",7
"cysteine",6
"vanadium",6
"cannabidiol",5
"actemra",4
"aldosterone",4
"ambroxol",4
"argatroban",4
"arginine",4
"chlorine dioxide",4
"niclosamide",4
"prednisone",4
"tryptophan",4
"buprenorphine",3
"cepharanthine",3
"citrulline",3
"loratadine",3
"nelfinavir",3
"plitidepsin",3
"posaconazole",3
"proline",3
"rivaroxaban",3
"suramin",3
"warfarin",3
"acetaminophen",2
"bucillamine",2
"calcifediol",2
"capsaicin",2
"curcumin",2
"formaldehyde",2
"naloxone",2
"naproxen",2
"ofloxacin",2
"pirfenidone",2
"trenbolone",2
"abivertinib",1
"alisporivir",1
"anandamide",1
"antipain",1
"astaxanthin",1
"atropine",1
"aviptadil",1
"bardoxolone",1
"bardoxolone methyl",1
"brivaracetam",1
"canagliflozin",1
"cetirizine",1
"chloroxylenol",1
"codeine",1
"crocin",1
"dasatinib",1
"diazepam",1
"enalapril",1
"epinephrine",1
"folic",1
"forskolin",1
"fostamatinib",1
"iodide",1
"kava",1
"ketamine",1
"lisinopril",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"milrinone",1
"mirin",1
"nitrite",1
"oleandrin",1
"piperine",1
"prednisolone",1
"quinine",1
"resveratrol",1
"ribavirin",1
"tamibarotene",1
"valaciclovir",1
