"Drug","09-20-2022"
"ivermectin",307
"hydroxychloroquine",198
"fentanyl",176
"quercetin",27
"ibuprofen",15
"ivabradine",15
"curcumin",11
"chloroquine",10
"methotrexate",9
"fluvoxamine",8
"midazolam",8
"niacin",8
"colchicine",7
"baricitinib",6
"ketamine",6
"chromium",5
"indole",5
"dexamethasone",4
"glutathione",4
"niclosamide",4
"ritonavir",4
"azithromycin",3
"naltrexone",3
"progesterone",3
"sumatriptan",3
"thalidomide",3
"apixaban",2
"arginine",2
"bisoprolol",2
"doxycycline",2
"glyphosate",2
"haloperidol",2
"midodrine",2
"uracil",2
"acetaminophen",1
"amitriptyline",1
"amoxicillin",1
"aniline",1
"apilimod",1
"aspartame",1
"berberine",1
"bromhexine",1
"calcifediol",1
"calcitriol",1
"cannabidiol",1
"clopidogrel",1
"creatine",1
"desmopressin",1
"diclofenac",1
"diethylstilbestrol",1
"docetaxel",1
"fenbendazole",1
"hydroquinone",1
"imatinib",1
"imipramine",1
"kaolin",1
"levodopa",1
"loratadine",1
"megestrol acetate",1
"methadone",1
"metoprolol",1
"mirtazapine",1
"nitrous oxide",1
"pantethine",1
"paroxetine",1
"prednisone",1
"proline",1
"rosuvastatin",1
"s-23",1
"sertraline",1
"sphingosine",1
"spironolactone",1
"thiamine",1
"thimerosal",1
"tryptophan",1
