"Drug","10-29-2022"
"ivermectin",2373
"hydroxychloroquine",322
"fentanyl",203
"quercetin",91
"curcumin",75
"ibuprofen",33
"chloroquine",25
"dexamethasone",22
"ketamine",16
"chlorhexidine",14
"cetylpyridinium",12
"midazolam",12
"niacin",8
"urea",8
"azithromycin",7
"baricitinib",6
"ritonavir",6
"vincristine",6
"doxycycline",5
"prednisone",5
"amitriptyline",4
"famotidine",4
"metformin",4
"venetoclax",4
"amoxicillin",3
"ciclesonide",3
"fluvoxamine",3
"methotrexate",3
"resveratrol",3
"thalidomide",3
"angiotensin ii",2
"arginine",2
"azosemide",2
"dopamine",2
"glutathione",2
"glyphosate",2
"hydroquinone",2
"hydroxyurea",2
"mmda",2
"montelukast",2
"paroxetine",2
"quinine",2
"titanium dioxide",2
"warfarin",2
"acetaminophen",1
"acetylcholine",1
"acyclovir",1
"adenine",1
"alvelestat",1
"amantadine",1
"amiodarone",1
"amphetamine",1
"aprepitant",1
"aviptadil",1
"benzydamine",1
"berberine",1
"bisoprolol",1
"bradykinin",1
"calcifediol",1
"calcitriol",1
"chlorine dioxide",1
"chlorpheniramine",1
"citalopram",1
"colchicine",1
"creatine",1
"dapagliflozin",1
"daunorubicin",1
"dobutamine",1
"empagliflozin",1
"epinephrine",1
"eplerenone",1
"formaldehyde",1
"furosemide",1
"gabapentin",1
"gentamicin",1
"glycine",1
"guaifenesin",1
"guanine",1
"hydrocodone",1
"imatinib",1
"indapamide",1
"ivabradine",1
"kava",1
"lidocaine",1
"loratadine",1
"magnesium citrate",1
"megestrol acetate",1
"meropenem",1
"milrinone",1
"minocycline",1
"naloxone",1
"naltrexone",1
"nitazoxanide",1
"norepinephrine",1
"oxybutynin",1
"pentoxifylline",1
"phenylalanine",1
"phenylephrine",1
"prazosin",1
"progesterone",1
"rabeprazole",1
"remifentanil",1
"ruxolitinib",1
"sacubitril",1
"sirolimus",1
"solifenacin",1
"sulbactam",1
"tadalafil",1
"talopram",1
"thiamine",1
"tofacitinib",1
"trehalose",1
"tryptophan",1
"tyrosine",1
"valsartan",1
