"Drug","06-16-2022"
"hydroxychloroquine",7347
"ivermectin",1138
"dexamethasone",109
"fentanyl",87
"quercetin",55
"thalidomide",23
"midazolam",20
"chloroquine",16
"ibuprofen",16
"tromethamine",16
"ketamine",15
"methotrexate",14
"acetaminophen",10
"ritonavir",10
"fluvoxamine",9
"prednisone",9
"famotidine",6
"glutathione",6
"niacin",6
"tryptophan",6
"colchicine",4
"maraviroc",4
"olaparib",4
"osimertinib",4
"vincristine",4
"berberine",3
"diazepam",3
"dopamine",3
"arginine",2
"azithromycin",2
"buprenorphine",2
"cabozantinib",2
"cetirizine",2
"cysteine",2
"doxycycline",2
"eltrombopag",2
"fluoxetine",2
"formaldehyde",2
"gabapentin",2
"indole",2
"lenvatinib",2
"mefloquine",2
"methylprednisolone",2
"naltrexone",2
"norepinephrine",2
"promethazine",2
"s-23",2
"talopram",2
"urea",2
"aldosterone",1
"ambroxol",1
"aspartame",1
"azathioprine",1
"budesonide",1
"cannabidiol",1
"capsaicin",1
"ciclesonide",1
"citrulline",1
"codeine",1
"creatine",1
"cupric oxide",1
"deferiprone",1
"epinephrine",1
"fexofenadine",1
"gemfibrozil",1
"glycine",1
"glyphosate",1
"haloperidol",1
"hesperidin",1
"hydroxyzine",1
"imatinib",1
"iohexol",1
"ivabradine",1
"lamotrigine",1
"lidocaine",1
"loratadine",1
"lorazepam",1
"megestrol acetate",1
"metformin",1
"methadone",1
"minocycline",1
"montelukast",1
"naloxone",1
"oxycodone",1
"propofol",1
"prucalopride",1
"quinine",1
"rutin",1
"simvastatin",1
"sumatriptan",1
"trazodone",1
"warfarin",1
"xanthine",1
