"Drug","08-28-2022"
"ivermectin",273
"hydroxychloroquine",243
"fluvoxamine",37
"fentanyl",36
"metformin",29
"remdesivir",25
"quercetin",24
"artemisinin",19
"apixaban",18
"midazolam",12
"ibuprofen",10
"sodium fluoride",10
"niacin",9
"benzodiazepine",8
"glutathione",6
"glyphosate",6
"thalidomide",6
"fluoxetine",4
"glycine",4
"potassium",4
"bucillamine",3
"chloroquine",3
"codeine",3
"ketamine",3
"ritonavir",3
"talopram",3
"acetaminophen",2
"andrographolide",2
"baricitinib",2
"cetirizine",2
"curcumin",2
"phenytoin",2
"prednisone",2
"resveratrol",2
"taurine",2
"thimerosal",2
"acetazolamide",1
"amitriptyline",1
"aripiprazole",1
"azithromycin",1
"betahistine",1
"budesonide",1
"cannabidiol",1
"cetylpyridinium",1
"cilastatin",1
"clopidogrel",1
"creatinine",1
"cysteamine",1
"dexamethasone",1
"dextromethorphan",1
"disulfiram",1
"dopamine",1
"doxycycline",1
"ebselen",1
"fingolimod",1
"formaldehyde",1
"furosemide",1
"gabapentin",1
"gadolinium",1
"gentamicin",1
"guaifenesin",1
"hydrocortisone",1
"imatinib",1
"ivabradine",1
"lansoprazole",1
"liothyronine",1
"maraviroc",1
"meropenem",1
"naproxen",1
"norepinephrine",1
"oleandrin",1
"ondansetron",1
"orlistat",1
"pentoxifylline",1
"quinine",1
"rosuvastatin",1
"s-23",1
"semaglutide",1
"sulbactam",1
"tadalafil",1
"tecovirimat",1
"tempol",1
"titanium dioxide",1
"tramadol",1
"trehalose",1
"venlafaxine",1
"vincristine",1
