"Drug","10-29-2021"
"fluvoxamine",4404
"ivermectin",3791
"remdesivir",141
"hydroxychloroquine",130
"pravastatin",87
"fentanyl",39
"quercetin",39
"berberine",26
"glutathione",26
"vincristine",26
"azithromycin",21
"budesonide",19
"dexamethasone",18
"favipiravir",16
"bucillamine",15
"chloroquine",12
"ketamine",12
"fluoxetine",11
"ibuprofen",10
"midazolam",10
"niacin",9
"taurine",9
"thalidomide",8
"actemra",7
"artemisinin",7
"fenofibrate",7
"quinine",7
"tromethamine",7
"urea",7
"s-23",6
"baricitinib",5
"creatine",5
"cysteine",5
"famotidine",5
"leronlimab",5
"penicillin",5
"potassium",5
"prednisolone",5
"tempol",5
"thiamine",5
"arginine",4
"cyproheptadine",4
"dopamine",4
"potassium chloride",4
"prednisone",4
"promethazine",4
"talopram",4
"abivertinib",3
"atovaquone",3
"cannabidiol",3
"curcumin",3
"doxycycline",3
"naloxone",3
"naproxen",3
"niclosamide",3
"ritonavir",3
"sertraline",3
"vancomycin",3
"warfarin",3
"acetaminophen",2
"artesunate",2
"azelastine",2
"benzodiazepine",2
"bosentan",2
"ceramide",2
"chlorine dioxide",2
"histidine",2
"iodide",2
"levamisole",2
"levodopa",2
"plitidepsin",2
"proline",2
"pyronaridine",2
"rapamycin",2
"resveratrol",2
"tofacitinib",2
"varenicline",2
"acetylcysteine",1
"amodiaquine",1
"amoxicillin",1
"amphetamine",1
"angiotensin ii",1
"antipain",1
"astaxanthin",1
"atorvastatin",1
"bedaquiline",1
"benfotiamine",1
"bradykinin",1
"calcifediol",1
"cannabinol",1
"capsaicin",1
"chlorhexidine",1
"citalopram",1
"cladribine",1
"codeine",1
"colchicine",1
"cyclosporine",1
"dantrolene",1
"delamanid",1
"diethylstilbestrol",1
"dipyridamole",1
"disulfiram",1
"ebastine",1
"epigallocatechin",1
"erythromycin",1
"estradiol",1
"fenbendazole",1
"fingolimod",1
"formaldehyde",1
"fructose",1
"gabapentin",1
"hesperidin",1
"hydroxyzine",1
"hypochlorous",1
"imodium",1
"kenpaullone",1
"ketotifen",1
"leucine",1
"levofloxacin",1
"lopinavir",1
"manidipine",1
"megestrol",1
"megestrol acetate",1
"mercurochrome",1
"metformin",1
"methotrexate",1
"mg-132",1
"mifepristone",1
"minocycline",1
"mirin",1
"mmda",1
"molybdenum",1
"nitazoxanide",1
"nitrous oxide",1
"nitrous-oxide",1
"norepinephrine",1
"oxycodone",1
"panobinostat",1
"progesterone",1
"proguanil",1
"protoporphyrin",1
"pseudoephedrine",1
"sarilumab",1
"simvastatin",1
"sodium chlorite",1
"thapsigargin",1
"titanium dioxide",1
"vecuronium",1
"venlafaxine",1
"verteporfin",1
