"Drug","08-02-2020"
"hydroxychloroquine",20136
"azithromycin",2431
"chloroquine",1670
"prednisone",1238
"remdesivir",585
"dexamethasone",146
"quercetin",102
"ivermectin",84
"chlorine dioxide",48
"doxycycline",46
"favipiravir",43
"quinine",42
"titanium dioxide",42
"fentanyl",35
"ibuprofen",34
"metformin",28
"bradykinin",23
"colchicine",20
"bucillamine",16
"naloxone",15
"thalidomide",15
"aviptadil",14
"lopinavir",14
"oxymetazoline",13
"nitrous oxide",12
"ritonavir",11
"sofosbuvir",11
"budesonide",10
"penicillin",9
"potassium",9
"bromhexine",6
"everolimus",6
"famotidine",6
"glutathione",6
"aldosterone",5
"camphor",5
"codeine",5
"erythromycin",5
"hydroquinone",5
"s-23",5
"talopram",5
"calcitriol",4
"cannabidiol",4
"dopamine",4
"ifenprodil",4
"ketamine",4
"levodopa",4
"nitazoxanide",4
"progesterone",4
"allantoin",3
"artesunate",3
"calcium gluconate",3
"creatine",3
"curcumin",3
"cysteine",3
"formaldehyde",3
"fructose",3
"gabapentin",3
"kava",3
"losartan",3
"pyronaridine",3
"thiamine",3
"warfarin",3
"acetaminophen",2
"acyclovir",2
"ambroxol",2
"amiodarone",2
"chromium",2
"echothiophate",2
"enalapril",2
"epigallocatechin",2
"fenofibrate",2
"fostamatinib",2
"glycine",2
"hydrocodone",2
"hydrocortisone",2
"lorazepam",2
"nafamostat",2
"nicotinamide",2
"propofol",2
"rigosertib",2
"tetracycline",2
"valine",2
"abacavir",1
"acetazolamide",1
"activated charcoal",1
"agmatine",1
"albendazole",1
"aminophylline",1
"amoxicillin",1
"amphetamine",1
"arginine",1
"artemisinin",1
"baricitinib",1
"bleomycin",1
"boceprevir",1
"camostat",1
"chlorhexidine",1
"ciclesonide",1
"clopidogrel",1
"creatinine",1
"cyproterone",1
"dantrolene",1
"diazepam",1
"diethylstilbestrol",1
"emodin",1
"eosin",1
"eplerenone",1
"estradiol",1
"flaviolin",1
"fluticasone",1
"fucose",1
"glyphosate",1
"l-lysine",1
"levofloxacin",1
"mannose",1
"meloxicam",1
"methotrexate",1
"metoprolol",1
"midodrine",1
"mirtazapine",1
"mmda",1
"niacin",1
"niclosamide",1
"nitroglycerin",1
"ondansetron",1
"oxycodone",1
"pemetrexed",1
"peramivir",1
"pg-9",1
"phenylephrine",1
"phosphorus",1
"potassium citrate",1
"pseudoephedrine",1
"ractopamine",1
"ranitidine",1
"riboflavin",1
"ribose",1
"selinexor",1
"sodium chlorite",1
"spironolactone",1
"squalene",1
"suramin",1
"tafenoquine",1
"tempol",1
"theophylline",1
"thimerosal",1
"trazodone",1
"umifenovir",1
"urea",1
"velpatasvir",1
"zanamivir",1
