"Drug","05-03-2020"
"hydroxychloroquine",8062
"remdesivir",6913
"chloroquine",571
"azithromycin",398
"fentanyl",107
"ivermectin",96
"dextromethorphan",73
"chlorine dioxide",72
"potassium",55
"glyphosate",54
"famotidine",53
"doxycycline",51
"camphor",48
"baricitinib",42
"progesterone",39
"favipiravir",32
"quercetin",27
"dorzolamide",26
"ritonavir",21
"thalidomide",21
"cadmium",20
"quinine",20
"aldosterone",19
"lopinavir",19
"midazolam",19
"ibuprofen",18
"methylprednisolone",17
"naloxone",16
"nitazoxanide",10
"oseltamivir",10
"bromhexine",9
"penicillin",9
"valsartan",9
"artemisinin",8
"camostat",8
"curcumin",8
"etoposide",8
"lisinopril",8
"mefloquine",8
"artesunate",7
"codeine",7
"dopamine",7
"kava",7
"losartan",7
"methadone",7
"talopram",7
"vincristine",7
"levodopa",6
"nitrous oxide",6
"prednisone",6
"resveratrol",6
"angiotensin ii",5
"metformin",5
"nafamostat",5
"captopril",4
"colchicine",4
"formaldehyde",4
"fructose",4
"riboflavin",4
"ribose",4
"selinexor",4
"trifluoperazine",4
"acetazolamide",3
"adenosine",3
"angiotensin 1-7",3
"beta carotene",3
"buprenorphine",3
"cannabidiol",3
"erythromycin",3
"galidesivir",3
"glutathione",3
"ketamine",3
"methionine",3
"niacin",3
"oxeladin",3
"propofol",3
"protoporphyrin",3
"rhein",3
"ribavirin",3
"succinylcholine",3
"thimerosal",3
"warfarin",3
"acetaminophen",2
"activated charcoal",2
"amodiaquine",2
"amy-101",2
"atovaquone",2
"bafilomycin a1",2
"calcitriol",2
"chlorhexidine",2
"cholecalciferol",2
"cyclosporine",2
"deferoxamine",2
"ec-17",2
"ecgonine",2
"flutamide",2
"haloperidol",2
"ifenprodil",2
"indomethacin",2
"lofepramine",2
"lorazepam",2
"mmda",2
"naproxen",2
"nelfinavir",2
"nicotinamide",2
"phosphorus",2
"prazosin",2
"rivaroxaban",2
"sacubitril",2
"spironolactone",2
"squalene",2
"tadalafil",2
"titanium dioxide",2
"tofacitinib",2
"urea",2
"acetylcholine",1
"acitretin",1
"adenine",1
"amiodarone",1
"amlodipine",1
"amoxicillin",1
"ampicillin",1
"aniline",1
"apigenin",1
"arginine",1
"atracurium",1
"bezitramide",1
"bucillamine",1
"cafedrine",1
"carnosine",1
"cefdinir",1
"cesium",1
"ciclesonide",1
"clarithromycin",1
"clemastine",1
"clonidine",1
"creatine",1
"creatinine",1
"dantrolene",1
"darunavir",1
"detomidine",1
"diethylstilbestrol",1
"dotatate",1
"duloxetine",1
"emodin",1
"empagliflozin",1
"ephedrine",1
"epoprostenol",1
"estradiol",1
"eucalyptol",1
"fomepizole",1
"galactose",1
"glycine",1
"guanine",1
"hesperidin",1
"hydrocodone",1
"hydrocortisone",1
"irinotecan",1
"isotretinoin",1
"l-lysine",1
"labetalol",1
"lactulose",1
"lefamulin",1
"lidocaine",1
"luteolin",1
"manganese",1
"meclizine",1
"meldonium",1
"methotrexate",1
"mipsagargin",1
"mt-21",1
"naltrexone",1
"neodymium",1
"nevirapine",1
"nifedipine",1
"omeprazole",1
"oxycodone",1
"pentolinium",1
"phenol",1
"prednisolone",1
"proguanil",1
"proline",1
"ropivacaine",1
"rotenone",1
"rubidium",1
"s-23",1
"sirolimus",1
"sofosbuvir",1
"strychnine",1
"sulfasalazine",1
"synthetic camphor",1
"tacrolimus",1
"tamoxifen",1
"tramadol",1
"triprolidine",1
"triptolide",1
"tryptophan",1
"umeclidinium",1
"valine",1
"vancomycin",1
"verteporfin",1
