"Drug","08-15-2022"
"ivermectin",712
"niacin",134
"hydroxychloroquine",90
"fentanyl",65
"midazolam",27
"mmda",21
"celecoxib",19
"ritonavir",17
"quercetin",16
"vincristine",13
"maraviroc",11
"chloroquine",10
"ibuprofen",10
"dexamethasone",8
"bradykinin",7
"ketamine",7
"dopamine",6
"famotidine",6
"prednisone",6
"fructose",5
"azelastine",4
"azithromycin",4
"colchicine",4
"fluvoxamine",4
"spironolactone",4
"thalidomide",4
"acetaminophen",3
"amoxicillin",3
"tromethamine",3
"adenine",2
"budesonide",2
"cannabidiol",2
"chlorpheniramine",2
"desloratadine",2
"memantine",2
"methylprednisolone",2
"naloxone",2
"naltrexone",2
"tadalafil",2
"talopram",2
"activated charcoal",1
"acyclovir",1
"amitriptyline",1
"andrographolide",1
"artemisinin",1
"aztreonam",1
"baricitinib",1
"biotin",1
"cetylpyridinium",1
"chlorine dioxide",1
"clopidogrel",1
"cysteine",1
"cytarabine",1
"diazepam",1
"dipyridamole",1
"disulfiram",1
"dutasteride",1
"famciclovir",1
"gabapentin",1
"gentamicin",1
"glutathione",1
"glycine",1
"imatinib",1
"isoflurane",1
"ivabradine",1
"kava",1
"lactulose",1
"mebendazole",1
"mefloquine",1
"meropenem",1
"metformin",1
"methotrexate",1
"minocycline",1
"minoxidil",1
"naproxen",1
"omeprazole",1
"potassium chloride",1
"prochlorperazine",1
"quinine",1
"s-23",1
"sildenafil",1
"sulbactam",1
"theophylline",1
"titanium dioxide",1
"tramadol",1
"trehalose",1
"tryptophan",1
"valaciclovir",1
"vildagliptin",1
