"Drug","01-03-2022"
"ivermectin",1868
"fentanyl",631
"hydroxychloroquine",573
"potassium",504
"azithromycin",373
"ritonavir",329
"colchicine",285
"favipiravir",284
"doxycycline",283
"lopinavir",281
"remdesivir",199
"quercetin",95
"fluvoxamine",79
"mmda",50
"buprenorphine",39
"glutathione",35
"ibuprofen",35
"dexamethasone",26
"midazolam",26
"s-23",26
"famotidine",25
"niacin",18
"prednisone",15
"calcifediol",12
"chloroquine",12
"budesonide",11
"dopamine",10
"glpg-0187",9
"methylprednisone",9
"rivaroxaban",9
"chlorhexidine",8
"methadone",8
"thalidomide",8
"penicillin",7
"thiamine",7
"biotin",6
"codeine",6
"ketamine",6
"triptorelin",6
"acetaminophen",5
"chlorine dioxide",5
"fluticasone",5
"leronlimab",5
"lidocaine",5
"resveratrol",5
"acetylcholine",4
"amoxicillin",4
"artemisinin",4
"celecoxib",4
"clozapine",4
"curcumin",4
"cysteine",4
"methotrexate",4
"pseudoephedrine",4
"talopram",4
"aviptadil",3
"bucillamine",3
"camphor",3
"fructose",3
"furosemide",3
"levodopa",3
"niclosamide",3
"promethazine",3
"quinine",3
"ramatroban",3
"sildenafil",3
"adenine",2
"aniline",2
"artesunate",2
"baricitinib",2
"benfotiamine",2
"buspirone",2
"camostat",2
"cannabidiol",2
"clopidogrel",2
"cyproheptadine",2
"delamanid",2
"diphenhydramine",2
"entrectinib",2
"glyphosate",2
"guaifenesin",2
"ivabradine",2
"lisinopril",2
"magnesium sulfate",2
"mefloquine",2
"metformin",2
"mirin",2
"nicotinamide",2
"nitazoxanide",2
"pancuronium",2
"plitidepsin",2
"prostaglandin",2
"prostaglandin d2",2
"pyronaridine",2
"ribavirin",2
"sodium ascorbate",2
"tempol",2
"trazodone",2
"actemra",1
"adenosine",1
"allicin",1
"amantadine",1
"ambroxol",1
"amitriptyline",1
"angiotensin ii",1
"antipain",1
"arginine",1
"aspartame",1
"atorvastatin",1
"avexitide",1
"bambuterol",1
"benzonatate",1
"bisoprolol",1
"boron",1
"bradykinin",1
"bromhexine",1
"carnosine",1
"cefdinir",1
"cefepime",1
"cholecalciferol",1
"chromium",1
"ciclesonide",1
"cimetidine",1
"citalopram",1
"clonazepam",1
"cordycepin",1
"crocin",1
"cyclopentolate",1
"cyclophosphamide",1
"cytidine",1
"daclatasvir",1
"dextromethorphan",1
"digoxin",1
"ephedrine",1
"fenofibrate",1
"finasteride",1
"fisetin",1
"fludrocortisone",1
"folic",1
"formaldehyde",1
"gabapentin",1
"gadolinium",1
"glycine",1
"hydrocodone",1
"hydrocortisone",1
"hydromorphone",1
"hydroxyzine",1
"hypochlorous",1
"imiquimod",1
"indole",1
"kava",1
"l-lysine",1
"lansoprazole",1
"lonafarnib",1
"loratadine",1
"lorazepam",1
"losartan",1
"lycopene",1
"macitentan",1
"magnesium citrate",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methylcobalamin",1
"methylprednisolone",1
"metoprolol",1
"mifepristone",1
"minocycline",1
"minoxidil",1
"montelukast",1
"nafamostat",1
"naloxone",1
"neodymium",1
"oleandrin",1
"pantoprazole",1
"phenoxyethanol",1
"phosphocreatine",1
"potassium chloride",1
"proline",1
"propranolol",1
"riboflavin",1
"ribose",1
"salbutamol",1
"sofosbuvir",1
"suramin",1
"tadalafil",1
"taurine",1
"tramadol",1
"tryptophan",1
"umifenovir",1
"urea",1
"uridine",1
"valsartan",1
"vancomycin",1
"warfarin",1
