"Drug","11-19-2021"
"ivermectin",2398
"aluminum hydroxide",304
"fentanyl",200
"remdesivir",131
"quercetin",88
"fluvoxamine",50
"dexamethasone",47
"hydroxychloroquine",41
"baricitinib",33
"tofacitinib",31
"tromethamine",23
"ibuprofen",20
"quinine",20
"artemisinin",14
"azithromycin",13
"disulfiram",13
"doxycycline",13
"ritonavir",13
"midazolam",12
"naloxone",12
"s-23",12
"bucillamine",10
"favipiravir",10
"fostamatinib",10
"glyphosate",10
"leronlimab",10
"methadone",10
"thalidomide",10
"fluoxetine",9
"vincristine",9
"acetaminophen",8
"curcumin",8
"ketamine",8
"mephedrone",8
"potassium",8
"talopram",8
"chloroquine",7
"chlorine dioxide",6
"potassium chloride",6
"ceramide",5
"glutathione",5
"acetylcysteine",4
"cannabidiol",4
"folic",4
"loxoprofen",4
"phenoxybenzamine",4
"promethazine",4
"tempol",4
"actemra",3
"niacin",3
"progesterone",3
"sarilumab",3
"angiotensin ii",2
"arginine",2
"bradykinin",2
"bromhexine",2
"budesonide",2
"cadmium",2
"calcifediol",2
"cetirizine",2
"codeine",2
"creatine",2
"cysteine",2
"dopamine",2
"famotidine",2
"fingolimod",2
"fluvastatin",2
"formaldehyde",2
"forskolin",2
"histidine",2
"icosapent",2
"metformin",2
"oleandrin",2
"penicillin",2
"prednisone",2
"ropivacaine",2
"thapsigargin",2
"trichloroethylene",2
"urea",2
"acetophenone",1
"albendazole",1
"aldosterone",1
"amiodarone",1
"amitriptyline",1
"amoxicillin",1
"amphetamine",1
"aniline",1
"atenolol",1
"atorvastatin",1
"atracurium",1
"benzodiazepine",1
"berberine",1
"bisoprolol",1
"bupropion",1
"carvedilol",1
"ceftriaxone",1
"clofoctol",1
"clopidogrel",1
"colistin",1
"diazepam",1
"empagliflozin",1
"erythromycin",1
"fenofibrate",1
"glycine",1
"guaiacol",1
"icosapent ethyl",1
"indomethacin",1
"k201",1
"levodopa",1
"lidocaine",1
"losartan",1
"magnesium citrate",1
"maraviroc",1
"mebendazole",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"methylprednisolone",1
"montelukast",1
"neodymium",1
"oxycodone",1
"proline",1
"prostaglandin",1
"tafamidis",1
"ticagrelor",1
"tryptophan",1
"ubiquinol",1
"vanadium",1
"vancomycin",1
"warfarin",1
