"Drug","08-15-2020"
"hydroxychloroquine",7406
"ivermectin",244
"remdesivir",221
"chloroquine",158
"s-23",112
"azithromycin",102
"lofepramine",64
"dexamethasone",62
"aviptadil",59
"fentanyl",53
"metformin",39
"diazepam",25
"tafenoquine",25
"ebselen",20
"chlorine dioxide",19
"quinine",19
"doxycycline",16
"penicillin",16
"quercetin",15
"glutathione",14
"cyproheptadine",13
"thalidomide",13
"budesonide",12
"colchicine",11
"favipiravir",11
"buprenorphine",10
"famotidine",10
"glyphosate",9
"prednisone",9
"vincristine",8
"berberine",7
"hydrocortisone",7
"glycine",6
"methylprednisolone",6
"adenine",5
"astaxanthin",5
"baricitinib",5
"guanine",5
"methadone",5
"resveratrol",5
"albendazole",4
"apilimod",4
"bucillamine",4
"clioquinol",4
"kava",4
"ambroxol",3
"bromhexine",3
"everolimus",3
"formaldehyde",3
"l-lysine",3
"lb-100",3
"nicotinamide",3
"tacrolimus",3
"amphetamine",2
"artesunate",2
"bradykinin",2
"camostat",2
"cannabidiol",2
"cholecalciferol",2
"ciprofloxacin",2
"cysteine",2
"daptomycin",2
"dopamine",2
"mefloquine",2
"niclosamide",2
"oxymetazoline",2
"potassium",2
"pyronaridine",2
"sertraline",2
"telmisartan",2
"tranilast",2
"urea",2
"acetaminophen",1
"acetylcholine",1
"acetylcysteine",1
"activated charcoal",1
"aldosterone",1
"amiodarone",1
"amphotericin b",1
"arginine",1
"atorvastatin",1
"biotin",1
"bombykol",1
"calcitriol",1
"capecitabine",1
"carbocisteine",1
"celecoxib",1
"choline",1
"crocin",1
"dextromethorphan",1
"digoxin",1
"doramectin",1
"ec-18",1
"erythromycin",1
"fingolimod",1
"galidesivir",1
"hydrocodone",1
"hydroxyzine",1
"ibuprofen",1
"ketamine",1
"levofloxacin",1
"liothyronine",1
"losmapimod",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"metronidazole",1
"mmda",1
"modafinil",1
"montelukast",1
"naltrexone",1
"nitazoxanide",1
"oseltamivir",1
"permethrin",1
"pg-9",1
"phosphorus",1
"progesterone",1
"promethazine",1
"propofol",1
"riboflavin",1
"rigosertib",1
"sacubitril",1
"sildenafil",1
"taurine",1
"tetracaine",1
"tetracycline",1
"thimerosal",1
"thymol",1
"tofacitinib",1
"valine",1
"vinorelbine",1
