"Drug","05-16-2021"
"remdesivir",2426
"ivermectin",2160
"amphotericin b",908
"hydroxychloroquine",490
"dexamethasone",138
"dapagliflozin",119
"glutathione",105
"quercetin",90
"cyproheptadine",83
"psb-11",50
"rivaroxaban",45
"thalidomide",43
"fluvoxamine",42
"fentanyl",40
"chloroquine",35
"baricitinib",29
"leronlimab",29
"niacin",28
"atorvastatin",26
"s-23",26
"favipiravir",23
"ibuprofen",23
"doxycycline",22
"posaconazole",20
"actemra",19
"azithromycin",19
"curcumin",17
"isavuconazole",12
"budesonide",11
"phosphorus",11
"promethazine",11
"methylprednisolone",10
"acetaminophen",9
"hydroxyzine",9
"suramin",9
"bromhexine",7
"cyclophosphamide",7
"camphor",6
"dopamine",6
"penicillin",6
"prednisolone",6
"prednisone",6
"spironolactone",6
"caspofungin",5
"fostamatinib",5
"isoquercetin",5
"metformin",5
"potassium",5
"allicin",4
"ambroxol",4
"colchicine",4
"estradiol",4
"fingolimod",4
"hypochlorous",4
"quinine",4
"amantadine",3
"arginine",3
"aviptadil",3
"chlorine dioxide",3
"oxycodone",3
"sarilumab",3
"adenine",2
"apixaban",2
"astaxanthin",2
"berberine",2
"buprenorphine",2
"calcifediol",2
"catechin",2
"clofazimine",2
"cysteine",2
"deflazacort",2
"escitalopram",2
"fluconazole",2
"fluoxetine",2
"fructose",2
"levodopa",2
"methotrexate",2
"montelukast",2
"nitrous oxide",2
"nitrous-oxide",2
"pyronaridine",2
"rabeprazole",2
"ranitidine",2
"rizatriptan",2
"thimerosal",2
"tyrosine",2
"acetylcholine",1
"acetylcysteine",1
"activated charcoal",1
"aldosterone",1
"allopurinol",1
"amoxicillin",1
"antipain",1
"atracurium",1
"baclofen",1
"benzoin",1
"betamethasone",1
"ceftriaxone",1
"cetirizine",1
"chlorzoxazone",1
"clopidogrel",1
"codeine",1
"creatine",1
"daclatasvir",1
"dantron",1
"desipramine",1
"diclofenac",1
"ehna",1
"enoxacin",1
"formaldehyde",1
"fucose",1
"ganciclovir",1
"gc-24",1
"glycine",1
"glyphosate",1
"guaifenesin",1
"guanine",1
"hinokitiol",1
"hyaluronic",1
"hydrocodone",1
"hydrocortisone",1
"ibrutinib",1
"ibudilast",1
"imatinib",1
"imipramine",1
"indole",1
"ledipasvir",1
"loratadine",1
"mannose",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"metoprolol",1
"midazolam",1
"midodrine",1
"mifepristone",1
"mirtazapine",1
"naloxone",1
"naringin",1
"niclosamide",1
"nitroglycerin",1
"norepinephrine",1
"pantoprazole",1
"pirfenidone",1
"potassium chloride",1
"proline",1
"propiolactone",1
"quetiapine",1
"resveratrol",1
"rhein",1
"ribavirin",1
"rubidium",1
"rutin",1
"ruxolitinib",1
"sertraline",1
"sevoflurane",1
"sofosbuvir",1
"tacrolimus",1
"tetracycline",1
"uracil",1
"vancomycin",1
"venlafaxine",1
"voriconazole",1
"warfarin",1
"xanthine",1
