"Drug","07-23-2020"
"hydroxychloroquine",9145
"fentanyl",980
"remdesivir",942
"azithromycin",702
"dexamethasone",449
"chloroquine",365
"favipiravir",277
"prednisone",158
"losartan",97
"acetaminophen",53
"bromhexine",33
"ivermectin",31
"famotidine",29
"ibuprofen",28
"chlorine dioxide",26
"boron",24
"naloxone",17
"fenofibrate",16
"metformin",16
"sodium ascorbate",16
"lopinavir",14
"cannabidiol",13
"quercetin",13
"quinine",13
"s-23",13
"glyphosate",12
"thalidomide",10
"colistin",9
"oseltamivir",9
"camostat",8
"doxycycline",8
"ifenprodil",8
"merimepodib",8
"ritonavir",8
"budesonide",7
"camphor",7
"dantrolene",7
"nafamostat",7
"clarithromycin",6
"penicillin",6
"phosphorus",6
"dopamine",5
"seliciclib",5
"activated charcoal",4
"cysteine",4
"fostamatinib",4
"glutathione",4
"vincristine",4
"acyclovir",3
"aldosterone",3
"amiodarone",3
"ciclesonide",3
"codeine",3
"diazepam",3
"fluoxetine",3
"methadone",3
"methylprednisolone",3
"nifedipine",3
"nitazoxanide",3
"potassium",3
"prednisolone",3
"strychnine",3
"tafenoquine",3
"thiamine",3
"acetylcholine",2
"bezitramide",2
"chromium",2
"cobicistat",2
"colchicine",2
"darunavir",2
"decitabine",2
"galidesivir",2
"hesperidin",2
"hydrocortisone",2
"labetalol",2
"lefamulin",2
"levodopa",2
"levofloxacin",2
"manganese",2
"midazolam",2
"naproxen",2
"niclosamide",2
"nimesulide",2
"omeprazole",2
"oxycodone",2
"risperidone",2
"sirolimus",2
"toluene",2
"urea",2
"valine",2
"abivertinib",1
"acetazolamide",1
"adenosine",1
"alanine",1
"amiloride",1
"amlodipine",1
"amobarbital",1
"amoxicillin",1
"apixaban",1
"argatroban",1
"arginine",1
"baclofen",1
"baricitinib",1
"biotin",1
"bradykinin",1
"calcium chloride",1
"capsaicin",1
"cesium",1
"ciprofloxacin",1
"cisatracurium",1
"clindamycin",1
"cyclobenzaprine",1
"cyclosporine",1
"daclatasvir",1
"dexmedetomidine",1
"diosmin",1
"doxofylline",1
"esomeprazole",1
"everolimus",1
"felodipine",1
"filgotinib",1
"fondaparinux",1
"forskolin",1
"fructose",1
"gadolinium",1
"guanidine",1
"hydrocodone",1
"imetelstat",1
"isoquercetin",1
"ketamine",1
"magnesium citrate",1
"mercurochrome",1
"methacholine",1
"methotrexate",1
"methylphenidate",1
"neostigmine",1
"potassium sulfate",1
"promethazine",1
"propofol",1
"quetiapine",1
"resveratrol",1
"ribavirin",1
"ruxolitinib",1
"selinexor",1
"sofosbuvir",1
"spermidine",1
"spermine",1
"squalamine",1
"sulfatide",1
"tenofovir",1
"thymol",1
"trazodone",1
"tyrosine",1
"venetoclax",1
"warfarin",1
