"Drug","05-30-2020"
"hydroxychloroquine",7364
"remdesivir",1180
"chloroquine",805
"azithromycin",521
"ivermectin",117
"nafamostat",25
"niacin",25
"riboflavin",25
"quercetin",23
"doxycycline",22
"fentanyl",21
"carprofen",20
"celecoxib",20
"famotidine",18
"ibuprofen",18
"favipiravir",17
"ruxolitinib",17
"squalene",16
"estradiol",15
"aldosterone",14
"bicalutamide",12
"lopinavir",12
"ritonavir",12
"camostat",11
"alprazolam",10
"s-23",10
"clozapine",9
"quinine",9
"tenofovir",8
"degarelix",7
"enzalutamide",7
"cafedrine",6
"codeine",6
"glutathione",6
"amoxicillin",5
"dopamine",5
"esketamine",5
"levodopa",5
"methylprednisolone",5
"potassium",5
"baricitinib",4
"buprenorphine",4
"cannabidiol",4
"chlorine dioxide",4
"curcumin",4
"glyphosate",4
"mefloquine",4
"metformin",4
"mmda",4
"ribavirin",4
"acetylcholine",3
"activated charcoal",3
"camphor",3
"ceftriaxone",3
"dexamethasone",3
"hydroxyurea",3
"lofepramine",3
"methotrexate",3
"nicotinamide",3
"thalidomide",3
"vincristine",3
"acyclovir",2
"amy-101",2
"apomorphine",2
"artemisinin",2
"biotin",2
"bucillamine",2
"dantrolene",2
"darunavir",2
"diosmin",2
"formaldehyde",2
"galidesivir",2
"ifenprodil",2
"isoquercetin",2
"ketamine",2
"methadone",2
"metronidazole",2
"naloxone",2
"nelfinavir",2
"penicillin",2
"selinexor",2
"tetrodotoxin",2
"acetaminophen",1
"acetylcysteine",1
"adefovir",1
"adefovir dipivoxil",1
"aluminum oxide",1
"ambroxol",1
"amitriptyline",1
"ampicillin",1
"angiotensin ii",1
"apixaban",1
"azacitidine",1
"boron",1
"capsaicin",1
"chlorhexidine",1
"chromium",1
"creatine",1
"cyclosporine",1
"cysteine",1
"diclofenac",1
"diethylcarbamazine",1
"dipyridamole",1
"echothiophate",1
"erythromycin",1
"escitalopram",1
"fondaparinux",1
"hesperidin",1
"idebenone",1
"imatinib",1
"indomethacin",1
"iodide",1
"ivabradine",1
"ivosidenib",1
"kava",1
"lamivudine",1
"ledipasvir",1
"losartan",1
"masitinib",1
"merimepodib",1
"mesalazine",1
"mifepristone",1
"molybdenum",1
"montelukast",1
"nandrolone",1
"nitazoxanide",1
"nitrite",1
"olanzapine",1
"pioglitazone",1
"prednisolone",1
"prednisone",1
"progesterone",1
"propofol",1
"propranolol",1
"quinidine",1
"ranitidine",1
"rhein",1
"rivaroxaban",1
"rivastigmine",1
"ropivacaine",1
"rucaparib",1
"sertraline",1
"sofosbuvir",1
"theobromine",1
"theophylline",1
"toluene",1
"tyrosine",1
"urea",1
"venetoclax",1
"vs-5584",1
"withaferin-a",1
"zidovudine",1
