"Drug","11-27-2022"
"thalidomide",1133
"ivermectin",750
"remdesivir",307
"amoxicillin",183
"dopamine",137
"hydroxychloroquine",117
"fentanyl",111
"midazolam",111
"arsenic trioxide",67
"quercetin",32
"apixaban",31
"baricitinib",21
"ibuprofen",20
"dexamethasone",16
"prednisone",13
"ritonavir",13
"ebpc",9
"chloroquine",8
"colchicine",8
"famotidine",8
"fluvoxamine",7
"azithromycin",6
"choline",6
"citicoline",6
"ketamine",5
"penicillin",5
"sarilumab",5
"bucillamine",4
"ceramide",4
"doxycycline",4
"atorvastatin",3
"metformin",3
"prednisolone",3
"quinine",3
"tacrolimus",3
"aviptadil",2
"budesonide",2
"fenbendazole",2
"vincristine",2
"allicin",1
"almitrine",1
"aluminum hydroxide",1
"amantadine",1
"amiodarone",1
"angiotensin 1-7",1
"antimony",1
"arginine",1
"artemisinin",1
"azelastine",1
"berberine",1
"bromazepam",1
"calcium citrate",1
"cephalexin",1
"cetylpyridinium",1
"chlorine dioxide",1
"clozapine",1
"codeine",1
"curcumin",1
"cyproheptadine",1
"cysteine",1
"diazepam",1
"digoxin",1
"diltiazem",1
"erythromycin",1
"etrasimod",1
"flecainide",1
"folic",1
"galactose",1
"gentamicin",1
"glutathione",1
"hyaluronic",1
"hydroxyzine",1
"hypochlorous",1
"imatinib",1
"ivabradine",1
"lidocaine",1
"lopinavir",1
"loratadine",1
"lutein",1
"maraviroc",1
"medazepam",1
"meropenem",1
"naloxone",1
"naltrexone",1
"naproxen",1
"oseltamivir",1
"potassium",1
"propiolactone",1
"pyridostigmine",1
"rifabutin",1
"rifampicin",1
"sulbactam",1
"sumatriptan",1
"suramin",1
"tenofovir",1
"thimerosal",1
"tramadol",1
"trazodone",1
"trehalose",1
"uridine",1
"zanamivir",1
