"Drug","12-23-2022"
"ivermectin",365
"quercetin",170
"fentanyl",154
"curcumin",152
"ibuprofen",64
"ivabradine",15
"guanfacine",13
"bucillamine",8
"amoxicillin",6
"midazolam",6
"chloroquine",5
"famotidine",5
"naltrexone",5
"thalidomide",5
"acetaminophen",4
"budesonide",4
"dopamine",4
"hydroxychloroquine",4
"ritonavir",4
"baricitinib",3
"glutathione",3
"niacin",3
"nicotinamide",3
"prednisone",3
"activated charcoal",2
"arginine",2
"azithromycin",2
"carbidopa",2
"chlorine dioxide",2
"codeine",2
"dexamethasone",2
"favipiravir",2
"fingolimod",2
"fluvoxamine",2
"gentamicin",2
"ibrutinib",2
"ketamine",2
"levodopa",2
"meropenem",2
"methadone",2
"niclosamide",2
"potassium chloride",2
"pseudoephedrine",2
"quinine",2
"s-23",2
"streptomycin",2
"tryptophan",2
"tyrosine",2
"vancomycin",2
"aluminum hydroxide",1
"amantadine",1
"aniline",1
"benzodiazepine",1
"bisoprolol",1
"bpc-157",1
"buprenorphine",1
"cannabidiol",1
"chlorhexidine",1
"creatine",1
"cysteine",1
"diazepam",1
"dienogest",1
"dimethyl fumarate",1
"entospletinib",1
"enzastaurin",1
"epinephrine",1
"erythromycin",1
"ezetimibe",1
"fexofenadine",1
"fluoxetine",1
"gadolinium",1
"glyphosate",1
"icosapent",1
"icosapent ethyl",1
"imatinib",1
"indole",1
"isoquercetin",1
"lidocaine",1
"lutein",1
"metformin",1
"methylprednisolone",1
"modafinil",1
"oseltamivir",1
"oxycodone",1
"phenobarbital",1
"prednisolone",1
"progesterone",1
"ranitidine",1
"resveratrol",1
"ronnel",1
"salbutamol",1
"sodium chlorite",1
"spironolactone",1
"talopram",1
"terbutaline",1
"trazodone",1
"trehalose",1
"uridine",1
"venlafaxine",1
