"Drug","07-29-2020"
"hydroxychloroquine",14136
"azithromycin",4906
"doxycycline",3185
"remdesivir",2905
"chloroquine",2500
"chlorine dioxide",1604
"dexamethasone",203
"favipiravir",136
"ivermectin",122
"budesonide",75
"quinine",64
"quercetin",50
"fentanyl",43
"baricitinib",30
"lopinavir",29
"bromhexine",28
"fenofibrate",27
"ibuprofen",24
"penicillin",24
"ritonavir",24
"oxymetazoline",23
"aviptadil",20
"colchicine",19
"metformin",16
"naloxone",16
"prednisone",16
"chlorhexidine",15
"glutathione",11
"potassium",11
"selinexor",11
"acetaminophen",10
"dipyridamole",10
"dopamine",10
"reichstein",10
"bradykinin",9
"cannabidiol",9
"hydroquinone",9
"artesunate",8
"camphor",8
"curcumin",8
"erythromycin",8
"pyronaridine",8
"thalidomide",8
"apilimod",7
"calcium phosphate",7
"famotidine",7
"duvelisib",6
"glyphosate",6
"resveratrol",6
"tafenoquine",6
"fluoxetine",5
"fructose",5
"mmda",5
"niclosamide",5
"acalabrutinib",4
"aspartame",4
"camostat",4
"epinephrine",4
"formaldehyde",4
"indomethacin",4
"lidocaine",4
"methadone",4
"methotrexate",4
"nitazoxanide",4
"oseltamivir",4
"rigosertib",4
"ruxolitinib",4
"cetirizine",3
"clarithromycin",3
"lisinopril",3
"meloxicam",3
"merimepodib",3
"midazolam",3
"nafamostat",3
"phenylephrine",3
"warfarin",3
"activated charcoal",2
"amoxicillin",2
"biotin",2
"bucillamine",2
"buprenorphine",2
"cesium",2
"clofazimine",2
"creatine",2
"daclatasvir",2
"dantrolene",2
"emetine",2
"enoximone",2
"hydrocodone",2
"hydrocortisone",2
"hydroxyzine",2
"indole",2
"levofloxacin",2
"prednisolone",2
"progesterone",2
"ramipril",2
"s-23",2
"sodium chlorite",2
"sodium hydroxide",2
"sofosbuvir",2
"squalamine",2
"st-101",2
"tetracycline",2
"thiamine",2
"tofacitinib",2
"urethane",2
"vincristine",2
"abiraterone",1
"acetazolamide",1
"acetylcholine",1
"acyclovir",1
"alanine",1
"allantoin",1
"ambroxol",1
"apremilast",1
"aprepitant",1
"artemisinin",1
"astaxanthin",1
"attapulgite",1
"azelastine",1
"bardoxolone",1
"benfluorex",1
"berberine",1
"boron",1
"calcium gluconate",1
"choline",1
"ciprofloxacin",1
"citrulline",1
"codeine",1
"crocin",1
"cyclosporine",1
"cyproterone",1
"cysteine",1
"deltamethrin",1
"dinaciclib",1
"diphenhydramine",1
"emodin",1
"estradiol",1
"fenbendazole",1
"fostamatinib",1
"gadolinium",1
"icosapent",1
"icosapent ethyl",1
"ifenprodil",1
"imatinib",1
"indium",1
"iodide",1
"ipratropium",1
"mefloquine",1
"meldonium",1
"mercurochrome",1
"methylprednisolone",1
"midodrine",1
"mifepristone",1
"molybdenum",1
"neodymium",1
"niacin",1
"nifedipine",1
"nitrous oxide",1
"noretynodrel",1
"oleandrin",1
"omeprazole",1
"osanetant",1
"oxycodone",1
"pioglitazone",1
"procaine",1
"ralimetinib",1
"raltegravir",1
"riboflavin",1
"rosuvastatin",1
"sertraline",1
"sodium ascorbate",1
"sphingosine",1
"spironolactone",1
"suramin",1
"talopram",1
"tempol",1
"tenofovir",1
"thimerosal",1
"thymopentin",1
"trenbolone",1
"tryptophan",1
"tyrosine",1
"umifenovir",1
"urea",1
"vancomycin",1
"voriconazole",1
