"Drug","09-25-2022"
"ivermectin",1881
"fentanyl",253
"hydroxychloroquine",175
"quercetin",54
"ibuprofen",9
"ketamine",9
"chloroquine",8
"pentoxifylline",7
"glutathione",5
"thalidomide",5
"acetaminophen",4
"dexamethasone",4
"azithromycin",3
"budesonide",3
"buprenorphine",3
"colchicine",3
"formaldehyde",3
"midodrine",3
"minocycline",3
"vincristine",3
"amantadine",2
"clemastine",2
"cysteine",2
"doxycycline",2
"fluvoxamine",2
"imatinib",2
"lidocaine",2
"maraviroc",2
"naloxone",2
"naltrexone",2
"oxycodone",2
"prednisolone",2
"prednisone",2
"ritonavir",2
"talopram",2
"titanium dioxide",2
"acepromazine",1
"acetylcysteine",1
"adenine",1
"adenosine",1
"atorvastatin",1
"calcifediol",1
"carvedilol",1
"cephalexin",1
"cetirizine",1
"chromium",1
"citalopram",1
"clopidogrel",1
"epinephrine",1
"erdosteine",1
"famciclovir",1
"famotidine",1
"fluconazole",1
"fluoxetine",1
"fructose",1
"gentamicin",1
"indole",1
"inulin",1
"ivabradine",1
"kava",1
"l-lysine",1
"lisinopril",1
"meropenem",1
"metformin",1
"methotrexate",1
"montelukast",1
"niacin",1
"nicotinamide",1
"nitazoxanide",1
"nitroglycerin",1
"nystatin",1
"omeprazole",1
"pravastatin",1
"propofol",1
"pyridostigmine",1
"resveratrol",1
"squalene",1
"sulbactam",1
"tramadol",1
"venlafaxine",1
"warfarin",1
