"Drug","12-26-2020"
"ivermectin",1181
"remdesivir",133
"dexamethasone",112
"quercetin",109
"leronlimab",71
"azithromycin",65
"ciclesonide",64
"prednisone",42
"proline",39
"penicillin",38
"nitazoxanide",35
"chloroquine",29
"dextromethorphan",25
"doxycycline",19
"hydroxychloroquine",19
"cyproheptadine",18
"epinephrine",14
"lumefantrine",14
"talopram",13
"clarithromycin",11
"potassium",11
"bradykinin",9
"bromhexine",9
"lopinavir",9
"potassium chloride",9
"amoxicillin",8
"ibuprofen",8
"salbutamol",8
"cannabidiol",7
"chlorine dioxide",7
"dopamine",7
"haloperidol",7
"vanadium",7
"aviptadil",6
"colchicine",6
"imipramine",6
"naloxone",6
"acetaminophen",5
"boron",5
"bucillamine",5
"budesonide",5
"favipiravir",5
"methylprednisolone",5
"amantadine",4
"baricitinib",4
"berberine",4
"dipyridamole",4
"famotidine",4
"isoquercetin",4
"l-lysine",4
"codeine",3
"fluvoxamine",3
"nitroglycerin",3
"prednisolone",3
"ritonavir",3
"squalene",3
"thalidomide",3
"ambroxol",2
"angiotensin ii",2
"atropine",2
"cyclosporine",2
"dapagliflozin",2
"estradiol",2
"fentanyl",2
"hydrocortisone",2
"hypochlorous",2
"leucine",2
"levodopa",2
"loperamide",2
"losartan",2
"molybdenum",2
"nafamostat",2
"naproxen",2
"thiamine",2
"trazodone",2
"tyrosine",2
"acyclovir",1
"agomelatine",1
"albendazole",1
"amitriptyline",1
"ampicillin",1
"anandamide",1
"antipain",1
"asparagine",1
"astaxanthin",1
"cadmium",1
"camphor",1
"capsaicin",1
"cefepime",1
"cetirizine",1
"cetylpyridinium",1
"cholecalciferol",1
"cisatracurium",1
"clobazam",1
"colistin",1
"compound 10",1
"cordycepin",1
"creatinine",1
"donepezil",1
"enzalutamide",1
"eucalyptol",1
"fenbendazole",1
"flaviolin",1
"formaldehyde",1
"forskolin",1
"fosfomycin",1
"fructose",1
"gabapentin",1
"glycine",1
"icosapent",1
"icosapent ethyl",1
"indomethacin",1
"ketamine",1
"ketanserin",1
"lamotrigine",1
"larazotide",1
"levofloxacin",1
"linezolid",1
"malic",1
"maraviroc",1
"masitinib",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"methyl salicylate",1
"methylprednisone",1
"mometasone",1
"moxifloxacin",1
"nitrous oxide",1
"nitrous-oxide",1
"norepinephrine",1
"oleandrin",1
"oxycodone",1
"phenytoin",1
"phosphorus",1
"propofol",1
"quinine",1
"rhein",1
"rivaroxaban",1
"rubidium",1
"s-23",1
"strychnine",1
"sulbactam",1
"thiopental",1
"thymol",1
