"Drug","08-14-2021"
"ivermectin",8078
"remdesivir",1357
"hydroxychloroquine",464
"fluvoxamine",93
"nitazoxanide",73
"artesunate",67
"leronlimab",61
"fentanyl",52
"quercetin",49
"niacin",43
"thalidomide",40
"doxycycline",35
"azithromycin",30
"ibuprofen",28
"dexamethasone",26
"imatinib",21
"cannabidiol",20
"budesonide",18
"prednisone",16
"creatinine",12
"glutathione",12
"pyronaridine",12
"estradiol",11
"chloroquine",10
"fenofibrate",10
"oxymetazoline",10
"colchicine",9
"metformin",9
"tempol",9
"acetylcysteine",8
"naltrexone",8
"tryptophan",8
"epoprostenol",7
"favipiravir",7
"ketamine",7
"masitinib",7
"silmitasertib",7
"acyclovir",6
"berberine",6
"penicillin",6
"potassium",6
"rutin",6
"baricitinib",5
"carnosine",5
"ciclesonide",5
"cyproheptadine",5
"fluoxetine",5
"fostamatinib",5
"l-lysine",5
"methadone",5
"methylprednisolone",5
"mmda",5
"quinine",5
"artemisinin",4
"cetylpyridinium",4
"dopamine",4
"fisetin",4
"fructose",4
"methotrexate",4
"amphetamine",3
"astaxanthin",3
"hydrocortisone",3
"lopinavir",3
"mefloquine",3
"naloxone",3
"ribavirin",3
"ritonavir",3
"sphingosine",3
"taurine",3
"voriconazole",3
"acetaminophen",2
"adenine",2
"aviptadil",2
"benzodiazepine",2
"camostat",2
"capsaicin",2
"chlorhexidine",2
"chlorine dioxide",2
"codeine",2
"curcumin",2
"famotidine",2
"formaldehyde",2
"glycine",2
"luteolin",2
"minocycline",2
"nafamostat",2
"phosphocreatine",2
"plitidepsin",2
"prednisolone",2
"s-23",2
"suramin",2
"tofacitinib",2
"uracil",2
"vincristine",2
"warfarin",2
"actemra",1
"albendazole",1
"ambroxol",1
"amoxicillin",1
"amphotericin b",1
"andrographolide",1
"antimony",1
"antipain",1
"bicalutamide",1
"biotin",1
"bradykinin",1
"bromhexine",1
"calcifediol",1
"camphor",1
"cholecalciferol",1
"chromium",1
"cinanserin",1
"clonazepam",1
"diazepam",1
"diethyl ether",1
"disulfiram",1
"enzalutamide",1
"epicatechin",1
"glyphosate",1
"guanine",1
"huperzine-a",1
"hydroquinone",1
"hypochlorous",1
"indomethacin",1
"iodide",1
"ivabradine",1
"levamisole",1
"losartan",1
"magnesium silicate",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"midazolam",1
"montelukast",1
"naproxen",1
"neodymium",1
"nicotinamide",1
"nifuroxazide",1
"omeprazole",1
"proline",1
"pseudoephedrine",1
"ractopamine",1
"ramatroban",1
"rimonabant",1
"risdiplam",1
"sarilumab",1
"talopram",1
"tamibarotene",1
"thiamine",1
"thimerosal",1
"topiramate",1
"toremifene",1
