"Drug","04-09-2021"
"ivermectin",3147
"remdesivir",1004
"fentanyl",977
"hydroxychloroquine",392
"favipiravir",71
"leronlimab",60
"quercetin",40
"ibuprofen",37
"baricitinib",35
"estradiol",34
"fluvoxamine",32
"selamectin",31
"dexamethasone",28
"doramectin",25
"estradiol benzoate",25
"estradiol-benzoate",25
"azithromycin",24
"niacin",24
"famotidine",23
"chloroquine",16
"doxycycline",16
"niclosamide",15
"budesonide",14
"aviptadil",11
"methadone",11
"penicillin",9
"thalidomide",9
"urea",9
"acetaminophen",8
"quinine",8
"s-23",8
"actemra",7
"chlorine dioxide",7
"dopamine",7
"fluoxetine",7
"folic",7
"glyphosate",7
"methylprednisolone",7
"bromhexine",6
"camostat",6
"potassium",6
"prednisone",6
"talopram",6
"tryptophan",6
"lopinavir",5
"montelukast",5
"ponatinib",5
"ritonavir",5
"topotecan",5
"angiotensin ii",4
"astaxanthin",4
"cannabidiol",4
"colchicine",4
"ketamine",4
"levodopa",4
"amphetamine",3
"berberine",3
"camphor",3
"catechin",3
"ceftriaxone",3
"curcumin",3
"epigallocatechin",3
"hypochlorous",3
"itraconazole",3
"progesterone",3
"acetylcholine",2
"almitrine",2
"ambroxol",2
"arginine",2
"aspartame",2
"bradykinin",2
"buprenorphine",2
"creatinine",2
"crocin",2
"formaldehyde",2
"fructose",2
"imipramine",2
"lidocaine",2
"metformin",2
"nafamostat",2
"naloxone",2
"nitrous oxide",2
"nitrous-oxide",2
"omeprazole",2
"oxycodone",2
"proline",2
"propofol",2
"rapamycin",2
"riboflavin",2
"scopolamine",2
"sertraline",2
"squalene",2
"taurine",2
"warfarin",2
"zanubrutinib",2
"aldosterone",1
"alprazolam",1
"amantadine",1
"amitriptyline",1
"antimony",1
"antipain",1
"artemisinin",1
"bisoprolol",1
"boron",1
"calcifediol",1
"calcitriol",1
"calpeptin",1
"capsaicin",1
"cisatracurium",1
"clomipramine",1
"clopidogrel",1
"codeine",1
"creatine",1
"cyproheptadine",1
"diclofenac",1
"disulfiram",1
"ehna",1
"enalapril",1
"epinephrine",1
"esmolol",1
"ezetimibe",1
"fostamatinib",1
"glutathione",1
"glycine",1
"hesperidin",1
"hyaluronic",1
"hydrocodone",1
"hydrocortisone",1
"iloprost",1
"indole",1
"kava",1
"l-lysine",1
"leflunomide",1
"linezolid",1
"liothyronine",1
"loratadine",1
"lorazepam",1
"magnesium chloride",1
"maraviroc",1
"meropenem",1
"mesalazine",1
"methotrexate",1
"midazolam",1
"mmda",1
"naproxen",1
"neodymium",1
"nitrite",1
"norepinephrine",1
"oleandrin",1
"oxymetazoline",1
"pelitinib",1
"pentobarbital",1
"phosphorus",1
"pioglitazone",1
"pseudoephedrine",1
"resveratrol",1
"rigosertib",1
"ruxolitinib",1
"sarilumab",1
"sulopenem",1
"sunitinib",1
"tramadol",1
"tyrosine",1
"upamostat",1
"valine",1
