"Drug","11-23-2021"
"ivermectin",2353
"remdesivir",526
"dexamethasone",335
"baricitinib",317
"fluvoxamine",93
"aldosterone",62
"fentanyl",51
"colchicine",46
"quercetin",35
"epinephrine",30
"doxycycline",28
"vincristine",26
"fluoxetine",25
"methadone",22
"azithromycin",16
"ibuprofen",16
"artemisinin",14
"maraviroc",13
"thalidomide",12
"diphenhydramine",11
"leronlimab",11
"fluticasone",10
"methylprednisolone",10
"chlorine dioxide",9
"niacin",9
"ciclesonide",8
"metformin",8
"naloxone",8
"tryptophan",8
"warfarin",8
"budesonide",7
"disulfiram",7
"hydroxychloroquine",7
"penicillin",7
"acetaminophen",6
"chloroquine",6
"midazolam",6
"s-23",6
"talopram",6
"codeine",5
"glyphosate",5
"ketamine",5
"methotrexate",5
"2-deoxyglucose",4
"bucillamine",4
"quinine",4
"ritonavir",4
"thapsigargin",4
"astaxanthin",3
"azelastine",3
"berberine",3
"ceramide",3
"curcumin",3
"favipiravir",3
"fenofibrate",3
"formaldehyde",3
"lorazepam",3
"phthalocyanine",3
"simvastatin",3
"tempol",3
"tromethamine",3
"apixaban",2
"boceprevir",2
"cyproheptadine",2
"fingolimod",2
"flucloxacillin",2
"folic",2
"fructose",2
"fursultiamine",2
"hesperidin",2
"mmda",2
"pimozide",2
"prednisone",2
"sarilumab",2
"thymol",2
"vanadium",2
"acetylcysteine",1
"actemra",1
"alprazolam",1
"amantadine",1
"amitriptyline",1
"angiotensin ii",1
"antipain",1
"arginine",1
"aspartame",1
"atenolol",1
"azathioprine",1
"bisoprolol",1
"brincidofovir",1
"cetirizine",1
"cetylpyridinium",1
"clopidogrel",1
"clozapine",1
"creatine",1
"creatinine",1
"cysteine",1
"digoxin",1
"dobutamine",1
"dopamine",1
"doravirine",1
"doxylamine",1
"ebselen",1
"edoxaban",1
"famotidine",1
"flunarizine",1
"fluvastatin",1
"formoterol",1
"histidine",1
"hydrocortisone",1
"hydroxyzine",1
"icosapent",1
"icosapent ethyl",1
"indole",1
"itraconazole",1
"levamisole",1
"levodopa",1
"lidocaine",1
"loratadine",1
"luteolin",1
"megestrol",1
"megestrol acetate",1
"meropenem",1
"methacholine",1
"milrinone",1
"moxidectin",1
"naproxen",1
"nitrite",1
"omeprazole",1
"ouabain",1
"phosphorus",1
"plinabulin",1
"posaconazole",1
"potassium",1
"probenecid",1
"proline",1
"propofol",1
"rilpivirine",1
"rivaroxaban",1
"ropivacaine",1
"squalene",1
"strychnine",1
"sumatriptan",1
"suramin",1
"tafamidis",1
"tamoxifen",1
"thiamine",1
"ursodeoxycholic",1
