"Drug","11-15-2022"
"ivermectin",4929
"hydroxychloroquine",2246
"fentanyl",716
"luteolin",313
"remdesivir",121
"midazolam",46
"quercetin",33
"dexamethasone",26
"ketamine",22
"acetaminophen",16
"ritonavir",16
"vincristine",16
"fluoxetine",13
"glyphosate",12
"azithromycin",11
"ibuprofen",11
"amoxicillin",8
"thalidomide",8
"sulforaphane",7
"niacin",6
"prednisone",6
"famotidine",5
"imatinib",5
"tramadol",5
"tryptophan",5
"chloroquine",4
"duvelisib",4
"entrectinib",4
"fedratinib",4
"glasdegib",4
"larotrectinib",4
"naproxen",4
"pemigatinib",4
"pexidartinib",4
"quinine",4
"relugolix",4
"resveratrol",4
"ripretinib",4
"sonidegib",4
"tepotinib",4
"umbralisib",4
"zanubrutinib",4
"colchicine",3
"glutathione",3
"methotrexate",3
"naltrexone",3
"penicillin",3
"thiamine",3
"titanium dioxide",3
"arginine",2
"biotin",2
"budesonide",2
"buprenorphine",2
"cetirizine",2
"codeine",2
"creatine",2
"cysteine",2
"dopamine",2
"fenofibrate",2
"formaldehyde",2
"glycine",2
"l-lysine",2
"loratadine",2
"methadone",2
"montelukast",2
"potassium",2
"tromethamine",2
"acetylcysteine",1
"amlodipine",1
"anandamide",1
"aviptadil",1
"azelastine",1
"baricitinib",1
"betamethasone",1
"bucillamine",1
"calcifediol",1
"cannabidiol",1
"carbetocin",1
"chlorine dioxide",1
"chlorthalidone",1
"clofazimine",1
"clopidogrel",1
"curcumin",1
"diazepam",1
"emtricitabine",1
"favipiravir",1
"fluvoxamine",1
"folic",1
"fostamatinib",1
"gabapentin",1
"hyaluronic",1
"hydroxyzine",1
"inositol",1
"ketotifen",1
"leronlimab",1
"levodopa",1
"lutein",1
"manganese",1
"maraviroc",1
"metformin",1
"neopterin",1
"niclosamide",1
"nitrous oxide",1
"nitrous-oxide",1
"omeprazole",1
"pentoxifylline",1
"permethrin",1
"phenylalanine",1
"prednisolone",1
"pregabalin",1
"proline",1
"promethazine",1
"propranolol",1
"rizatriptan",1
"s-23",1
"selegiline",1
"sofosbuvir",1
"spironolactone",1
"tacrolimus",1
"tenofovir",1
"threonine",1
"trehalose",1
"tyrosine",1
"zeaxanthin",1
"zopiclone",1
