"Drug","02-03-2021"
"ivermectin",3923
"azithromycin",750
"hydroxychloroquine",270
"fluvoxamine",208
"clarithromycin",137
"quercetin",86
"remdesivir",85
"colchicine",76
"thapsigargin",57
"chloroquine",53
"ibuprofen",52
"dexamethasone",51
"doxycycline",48
"sarilumab",31
"fluoxetine",29
"methylprednisolone",26
"leronlimab",21
"niacin",21
"penicillin",21
"plitidepsin",21
"prednisone",20
"baricitinib",17
"fentanyl",16
"s-23",14
"favipiravir",13
"acetylcholine",12
"metformin",10
"bromhexine",9
"ketamine",8
"lopinavir",8
"dipyridamole",7
"propofol",7
"aspartame",6
"aviptadil",6
"glutathione",6
"vincristine",6
"dopamine",5
"quinine",5
"ritonavir",5
"thalidomide",5
"acetaminophen",4
"angiotensin 1-7",4
"calcifediol",4
"ciprofloxacin",4
"curcumin",4
"estradiol",4
"oleandrin",4
"artemisinin",3
"camphor",3
"chlorine dioxide",3
"codeine",3
"darunavir",3
"meloxicam",3
"selamectin",3
"abivertinib",2
"acetylcysteine",2
"amitriptyline",2
"amoxicillin",2
"bucillamine",2
"ceftiofur",2
"creatine",2
"daunorubicin",2
"famotidine",2
"formaldehyde",2
"ifenprodil",2
"inulin",2
"isoquercetin",2
"kava",2
"larazotide",2
"lidocaine",2
"methotrexate",2
"naloxone",2
"naproxen",2
"omeprazole",2
"prednisolone",2
"promethazine",2
"tacrolimus",2
"tenofovir",2
"abemaciclib",1
"albendazole",1
"alisporivir",1
"amphetamine",1
"anandamide",1
"angiotensin ii",1
"aniline",1
"antipain",1
"apabetalone",1
"artesunate",1
"astaxanthin",1
"avacopan",1
"azathioprine",1
"buprenorphine",1
"cadmium",1
"cannabidiol",1
"carbamazepine",1
"catechin",1
"cesium",1
"chlorhexidine",1
"chromium",1
"cisplatin",1
"citalopram",1
"citicoline",1
"clofoctol",1
"clozapine",1
"crocin",1
"cyclosporine",1
"cyproheptadine",1
"cysteine",1
"dantrolene",1
"dasatinib",1
"dutasteride",1
"epinephrine",1
"fostamatinib",1
"gabapentin",1
"gilteritinib",1
"glycine",1
"glyphosate",1
"hydrocortisone",1
"hypochlorous",1
"indole",1
"jq1",1
"lacosamide",1
"lactulose",1
"lorazepam",1
"losartan",1
"magnesium citrate",1
"methadone",1
"mipsagargin",1
"mirin",1
"mmda",1
"nafamostat",1
"naltrexone",1
"oxycodone",1
"phenol",1
"piperacillin",1
"potassium",1
"pregabalin",1
"progesterone",1
"pseudoephedrine",1
"pterostilbene",1
"pyronaridine",1
"ralimetinib",1
"rapamycin",1
"resveratrol",1
"retinol",1
"rivaroxaban",1
"sildenafil",1
"silmitasertib",1
"sodium acetate",1
"sphingosine",1
"thiamine",1
"tofacitinib",1
"umifenovir",1
"urea",1
"urethane",1
"vadadustat",1
"valganciclovir",1
"vanadium",1
