"Drug","01-04-2023"
"ivermectin",1216
"hydromorphone",659
"fentanyl",493
"azithromycin",159
"hydroxychloroquine",111
"chloroquine",61
"metformin",34
"ibuprofen",30
"quercetin",25
"tromethamine",24
"ritonavir",21
"glutathione",19
"dexamethasone",18
"prednisone",18
"guanfacine",16
"bucillamine",13
"niacin",11
"midazolam",9
"allicin",8
"fluvoxamine",8
"aluminum hydroxide",7
"maraviroc",7
"cyproheptadine",6
"famotidine",6
"acetaminophen",5
"cysteine",5
"doxycycline",5
"ketamine",5
"methotrexate",5
"thiamine",5
"carnosine",4
"chlorine dioxide",4
"colistin",4
"curcumin",4
"dopamine",4
"emtricitabine",4
"acetazolamide",3
"amoxicillin",3
"baclofen",3
"bivalirudin",3
"celecoxib",3
"progesterone",3
"quinine",3
"thalidomide",3
"vincristine",3
"arginine",2
"aspartame",2
"atorvastatin",2
"budesonide",2
"cetirizine",2
"fostamatinib",2
"guaifenesin",2
"histidine",2
"indole",2
"metoprolol",2
"mmda",2
"nebivolol",2
"prednisolone",2
"resveratrol",2
"s-23",2
"tryptophan",2
"tyrosine",2
"acyclovir",1
"ambroxol",1
"aminophylline",1
"amphetamine",1
"angiotensin 1-7",1
"angiotensin ii",1
"apixaban",1
"baricitinib",1
"berberine",1
"biotin",1
"boron",1
"cetylpyridinium",1
"chlorhexidine",1
"codeine",1
"creatine",1
"creatinine",1
"crocin",1
"cystine",1
"darunavir",1
"desloratadine",1
"dextromethorphan",1
"dipyridamole",1
"ebselen",1
"eucalyptol",1
"favipiravir",1
"fluorouracil",1
"formaldehyde",1
"glyphosate",1
"guanine",1
"hydrocortisone",1
"icosapent",1
"icosapent ethyl",1
"ketotifen",1
"l-lysine",1
"lisinopril",1
"loperamide",1
"loratadine",1
"magnesium chloride",1
"methadone",1
"methylprednisolone",1
"mifepristone",1
"montelukast",1
"niclosamide",1
"nitazoxanide",1
"nitrous oxide",1
"pentoxifylline",1
"pholcodine",1
"potassium chloride",1
"propofol",1
"pyrithione",1
"quinapril",1
"sumatriptan",1
"tempol",1
"tramadol",1
"ubiquinol",1
"warfarin",1
