"Drug","06-06-2021"
"ivermectin",3977
"remdesivir",1869
"hydroxychloroquine",1499
"budesonide",1382
"ibuprofen",1335
"favipiravir",424
"midazolam",362
"niclosamide",245
"azithromycin",105
"thalidomide",79
"niacin",63
"chloroquine",58
"spironolactone",38
"nifuroxazide",37
"nitazoxanide",37
"quercetin",36
"fluvoxamine",30
"tempol",26
"dexamethasone",21
"fentanyl",16
"leronlimab",16
"posaconazole",16
"caspofungin",15
"voriconazole",15
"rivaroxaban",14
"talopram",13
"doxycycline",12
"arginine",8
"indomethacin",8
"penicillin",7
"nicotinamide",6
"plitidepsin",6
"angiotensin ii",5
"bradykinin",5
"camphor",5
"creatine",5
"dopamine",5
"glutathione",5
"metformin",5
"pentamidine",5
"suramin",5
"apabetalone",4
"clarithromycin",4
"colchicine",4
"prednisone",4
"tryptophan",4
"adenine",3
"aviptadil",3
"buprenorphine",3
"estradiol",3
"methotrexate",3
"methylprednisolone",3
"proline",3
"quinine",3
"acetaminophen",2
"cefiderocol",2
"cepharanthine",2
"chlorine dioxide",2
"cysteine",2
"emodin",2
"epinephrine",2
"formaldehyde",2
"kava",2
"nelfinavir",2
"nitrous oxide",2
"nitrous-oxide",2
"phosphorus",2
"potassium",2
"rvx-208",2
"alpha-pinene",1
"amantadine",1
"amphotericin b",1
"antipain",1
"artemisinin",1
"baricitinib",1
"bepridil",1
"berberine",1
"bromhexine",1
"calcifediol",1
"cannabidiol",1
"ceftriaxone",1
"chlorhexidine",1
"clonidine",1
"codeine",1
"creatinine",1
"curcumin",1
"desloratadine",1
"diethylstilbestrol",1
"disulfiram",1
"esomeprazole",1
"fluoxetine",1
"fostamatinib",1
"gabapentin",1
"ketamine",1
"levodopa",1
"lopinavir",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"milrinone",1
"montelukast",1
"nafamostat",1
"naproxen",1
"neodymium",1
"omeprazole",1
"oxycodone",1
"piperine",1
"pravastatin",1
"progesterone",1
"promethazine",1
"propofol",1
"propranolol",1
"pyronaridine",1
"quetiapine",1
"ractopamine",1
"ramipril",1
"ribose",1
"ritonavir",1
"ropinirole",1
"s-23",1
"sulforaphane",1
"sumatriptan",1
"temazepam",1
"tenapanor",1
