"Drug","08-03-2020"
"hydroxychloroquine",19587
"chloroquine",1717
"azithromycin",863
"remdesivir",672
"ivermectin",404
"prednisone",325
"dexamethasone",163
"aviptadil",130
"quercetin",114
"fentanyl",99
"metformin",93
"lopinavir",43
"chlorine dioxide",38
"doxycycline",35
"budesonide",34
"bucillamine",32
"ritonavir",32
"favipiravir",22
"ibuprofen",21
"bradykinin",15
"clozapine",14
"ebselen",12
"bromhexine",11
"dopamine",11
"glutathione",10
"glyphosate",10
"apixaban",9
"dabrafenib",9
"trametinib",9
"erythromycin",8
"merimepodib",8
"naloxone",7
"penicillin",7
"potassium",7
"cannabidiol",6
"colchicine",6
"dexmedetomidine",6
"enzalutamide",6
"fructose",6
"chlorthalidone",5
"curcumin",5
"famotidine",5
"formaldehyde",5
"nitrous oxide",5
"oxymetazoline",5
"thalidomide",5
"acetaminophen",4
"ambroxol",4
"camphor",4
"cetirizine",4
"fostamatinib",4
"galidesivir",4
"losartan",4
"squalene",4
"talopram",4
"uracil",4
"urea",4
"adenosine",3
"apilimod",3
"artemisinin",3
"baricitinib",3
"codeine",3
"ifenprodil",3
"levodopa",3
"lidocaine",3
"methadone",3
"methotrexate",3
"niacin",3
"pyronaridine",3
"s-23",3
"terbutaline",3
"thimerosal",3
"activated charcoal",2
"adenine",2
"artesunate",2
"buprenorphine",2
"cenicriviroc",2
"diethylstilbestrol",2
"epoprostenol",2
"estradiol",2
"fenofibrate",2
"guanine",2
"hydrocortisone",2
"hydroquinone",2
"indomethacin",2
"kava",2
"ketamine",2
"levofloxacin",2
"luteolin",2
"methohexital",2
"mmda",2
"oseltamivir",2
"phenylephrine",2
"pidotimod",2
"tempol",2
"titanium dioxide",2
"zanamivir",2
"abivertinib",1
"acalabrutinib",1
"acyclovir",1
"aldosterone",1
"amiodarone",1
"angiotensin ii",1
"apremilast",1
"atorvastatin",1
"azelastine",1
"benzocaine",1
"benzodiazepine",1
"cafedrine",1
"camostat",1
"capecitabine",1
"cefuroxime",1
"celecoxib",1
"chlorhexidine",1
"clarithromycin",1
"cobicistat",1
"creatine",1
"dantrolene",1
"darunavir",1
"dextromethorphan",1
"diazepam",1
"diclofenac",1
"dipyridamole",1
"duvelisib",1
"ebastine",1
"emetine",1
"ephedrine",1
"epigallocatechin",1
"everolimus",1
"flavanone",1
"flaviolin",1
"fluoxetine",1
"flutamide",1
"fluvoxamine",1
"gabapentin",1
"glycine",1
"goserelin",1
"hesperetin",1
"hydroxyzine",1
"icatibant",1
"imetelstat",1
"indole",1
"isoquercetin",1
"josamycin",1
"l-lysine",1
"leflunomide",1
"levothyroxine",1
"liothyronine",1
"loratadine",1
"methylprednisolone",1
"momelotinib",1
"niclosamide",1
"nicotinamide",1
"nitroglycerin",1
"olmesartan",1
"omeprazole",1
"paromomycin",1
"piperine",1
"prednisolone",1
"promethazine",1
"propranolol",1
"reichstein",1
"ribavirin",1
"rifampicin",1
"ronnel",1
"ropivacaine",1
"salbutamol",1
"selinexor",1
"sodium ascorbate",1
"tamoxifen",1
"tetracycline",1
"toluene",1
"trazodone",1
"valine",1
"venetoclax",1
"vincristine",1
"voxelotor",1
