"Drug","01-08-2022"
"ivermectin",3741
"hydroxychloroquine",2546
"fentanyl",1696
"remdesivir",475
"quercetin",288
"fluvoxamine",95
"sildenafil",65
"bromhexine",60
"curcumin",57
"budesonide",54
"ambroxol",53
"ibuprofen",49
"artemisinin",48
"niacin",41
"azithromycin",39
"dexamethasone",39
"quinine",35
"glyphosate",22
"leronlimab",22
"baricitinib",21
"suramin",21
"chloroquine",20
"ritonavir",17
"thalidomide",17
"atorvastatin",16
"doxycycline",16
"glycine",15
"midazolam",15
"vincristine",15
"favipiravir",14
"acetaminophen",13
"famotidine",13
"hesperidin",13
"prednisone",12
"rotenone",12
"nitazoxanide",11
"potassium",11
"crocin",10
"penicillin",10
"aviptadil",8
"cysteine",8
"ketamine",8
"lopinavir",8
"nitrous oxide",8
"nitrous-oxide",8
"bucillamine",7
"colchicine",7
"dopamine",7
"empagliflozin",7
"glutathione",7
"metformin",7
"tempol",7
"mmda",6
"urea",6
"chlorine dioxide",5
"codeine",5
"creatine",5
"methadone",5
"oseltamivir",5
"s-23",5
"calcifediol",4
"ebselen",4
"estradiol",4
"nitrite",4
"permethrin",4
"piperine",4
"ursodeoxycholic",4
"aluminum hydroxide",3
"artesunate",3
"astaxanthin",3
"benzydamine",3
"biotin",3
"creatinine",3
"cyproheptadine",3
"diazepam",3
"epoprostenol",3
"fructose",3
"iodide",3
"l-lysine",3
"larazotide",3
"lisinopril",3
"methotrexate",3
"milrinone",3
"naproxen",3
"niclosamide",3
"progesterone",3
"agomelatine",2
"amoxicillin",2
"benzonatate",2
"berberine",2
"calcitriol",2
"cannabidiol",2
"cefuroxime",2
"cimetidine",2
"clonazepam",2
"folic",2
"formaldehyde",2
"glpg-0187",2
"hydrocortisone",2
"indomethacin",2
"levodopa",2
"luteolin",2
"naloxone",2
"nifedipine",2
"norepinephrine",2
"nystatin",2
"ramelteon",2
"riboflavin",2
"tadalafil",2
"taurine",2
"thimerosal",2
"tromethamine",2
"2,4-dinitrophenol",1
"acetylcholine",1
"actemra",1
"activated charcoal",1
"adenosine",1
"aldosterone",1
"alprazolam",1
"ambrisentan",1
"angiotensin ii",1
"arginine",1
"aspartame",1
"azathioprine",1
"bosentan",1
"bradykinin",1
"camostat",1
"camphor",1
"capsaicin",1
"carvedilol",1
"chlorhexidine",1
"chromium",1
"citalopram",1
"clenbuterol",1
"clonidine",1
"cytidine",1
"cytisine",1
"diethylstilbestrol",1
"diphenhydramine",1
"dutasteride",1
"fenofibrate",1
"finasteride",1
"fingolimod",1
"fludrocortisone",1
"fluoxetine",1
"hydrocodone",1
"hydroxytyrosol",1
"hydroxyzine",1
"hypochlorous",1
"imodium",1
"indole",1
"kava",1
"ketanserin",1
"ketoconazole",1
"l-glutamine",1
"levocetirizine",1
"lorazepam",1
"losartan",1
"malic",1
"mannitol",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"memantine",1
"methylprednisolone",1
"minoxidil",1
"mivacurium",1
"modafinil",1
"molybdenum",1
"montelukast",1
"naftidrofuryl",1
"naltrexone",1
"nitroglycerin",1
"pantoprazole",1
"prednisolone",1
"proline",1
"propofol",1
"ramipril",1
"resveratrol",1
"rifampicin",1
"ronnel",1
"selenocysteine",1
"semaglutide",1
"sertraline",1
"sodium acetate",1
"talopram",1
"thapsigargin",1
"theophylline",1
"thiamine",1
"topiramate",1
"tramadol",1
"treprostinil",1
"ubiquinol",1
"voclosporin",1
"warfarin",1
"zanubrutinib",1
