"Drug","04-08-2022"
"ivermectin",1703
"midazolam",556
"fentanyl",402
"fluvoxamine",102
"dexamethasone",65
"aviptadil",60
"budesonide",51
"hydroxychloroquine",43
"famotidine",30
"prednisone",29
"niacin",26
"quercetin",26
"ibuprofen",22
"thalidomide",18
"methadone",16
"ritonavir",14
"ketamine",10
"clozapine",9
"quinine",9
"azithromycin",7
"vincristine",6
"acetylcholine",5
"arginine",5
"colchicine",5
"chloroquine",4
"minocycline",4
"pravastatin",4
"bupropion",3
"codeine",3
"dopamine",3
"famciclovir",3
"hydroxyzine",3
"methionine",3
"methotrexate",3
"acetaminophen",2
"acyclovir",2
"amantadine",2
"celecoxib",2
"clopidogrel",2
"diazepam",2
"elafibranor",2
"formaldehyde",2
"gabapentin",2
"lopinavir",2
"methylprednisolone",2
"naltrexone",2
"niclosamide",2
"omeprazole",2
"s-23",2
"sulfasalazine",2
"taurine",2
"up5",2
"alanine",1
"aldosterone",1
"amitriptyline",1
"amoxicillin",1
"apixaban",1
"apomorphine",1
"benazepril",1
"biotin",1
"calcifediol",1
"carbamazepine",1
"cefixime",1
"choline",1
"clarithromycin",1
"creatine",1
"cyanamide",1
"cyclosporine",1
"cysteine",1
"doxycycline",1
"etomidate",1
"everolimus",1
"fenofibrate",1
"fluoxetine",1
"glutathione",1
"kava",1
"levodopa",1
"losartan",1
"maraviroc",1
"mefloquine",1
"megestrol acetate",1
"montelukast",1
"naloxone",1
"naproxen",1
"nelfinavir",1
"nitazoxanide",1
"pantoprazole",1
"phenol",1
"pirfenidone",1
"posaconazole",1
"praziquantel",1
"prednisolone",1
"riboflavin",1
"salbutamol",1
"sertraline",1
"sirolimus",1
"tacrolimus",1
"tromethamine",1
"urea",1
"vildagliptin",1
"warfarin",1
