"Drug","01-14-2021"
"ivermectin",1668
"hydroxychloroquine",427
"chloroquine",188
"azithromycin",145
"remdesivir",111
"leronlimab",53
"fentanyl",49
"dexamethasone",44
"quercetin",39
"metformin",36
"ibuprofen",34
"sarilumab",34
"meloxicam",31
"nitazoxanide",17
"fluvoxamine",15
"pentobarbital",15
"aviptadil",12
"penicillin",12
"glutathione",10
"methadone",10
"niacin",10
"doxycycline",9
"hydromorphone",9
"prednisone",9
"acetaminophen",8
"ketamine",8
"thalidomide",8
"baricitinib",7
"formaldehyde",7
"propofol",7
"talopram",6
"telaprevir",6
"buprenorphine",5
"luteolin",5
"quinine",5
"s-23",5
"urea",5
"vincristine",5
"bucillamine",4
"budesonide",4
"cannabidiol",4
"methotrexate",4
"mifepristone",4
"naproxen",4
"thiamine",4
"amitriptyline",3
"amoxicillin",3
"angiotensin ii",3
"astaxanthin",3
"curcumin",3
"dopamine",3
"famotidine",3
"fructose",3
"levodopa",3
"ronnel",3
"tenofovir",3
"actemra",2
"alvelestat",2
"amantadine",2
"berberine",2
"bradykinin",2
"catechin",2
"chlorhexidine",2
"chlorine dioxide",2
"clozapine",2
"codeine",2
"colchicine",2
"cyclosporine",2
"cyproheptadine",2
"cysteine",2
"emtricitabine",2
"epinephrine",2
"estradiol",2
"favipiravir",2
"glyphosate",2
"ifenprodil",2
"isoquercetin",2
"mannose",2
"riboflavin",2
"tryptophan",2
"abbv-744",1
"acetylcholine",1
"acrivastine",1
"adenosine",1
"amphetamine",1
"anandamide",1
"aniline",1
"antipain",1
"apigenin",1
"apremilast",1
"artemisinin",1
"azathioprine",1
"cadmium",1
"calcifediol",1
"camostat",1
"capsaicin",1
"ceftriaxone",1
"celecoxib",1
"cholecalciferol",1
"citalopram",1
"clenbuterol",1
"clindamycin",1
"dantrolene",1
"dapagliflozin",1
"dexmedetomidine",1
"diclofenac",1
"fenofibrate",1
"flecainide",1
"forskolin",1
"gabapentin",1
"galidesivir",1
"glucoraphanin",1
"hesperidin",1
"hydrocortisone",1
"hydroquinone",1
"hydroxyzine",1
"icosapent",1
"icosapent ethyl",1
"imodium",1
"indomethacin",1
"inositol",1
"kaolin",1
"kava",1
"levothyroxine",1
"lidocaine",1
"linezolid",1
"liothyronine",1
"lopinavir",1
"lorazepam",1
"malic",1
"manganese",1
"maraviroc",1
"masitinib",1
"megestrol",1
"megestrol acetate",1
"methylprednisolone",1
"metoprolol",1
"montelukast",1
"nafamostat",1
"naloxone",1
"naltrexone",1
"niclosamide",1
"nimesulide",1
"oleandrin",1
"omecamtiv mecarbil",1
"phenol",1
"phosphorus",1
"piracetam",1
"potassium",1
"prednisolone",1
"proline",1
"promethazine",1
"propranolol",1
"pseudoephedrine",1
"rapamycin",1
"rhein",1
"rigosertib",1
"risdiplam",1
"ritonavir",1
"rubidium",1
"rutin",1
"sildenafil",1
"suramin",1
"tacrolimus",1
"tetracycline",1
"tramadol",1
"vadadustat",1
"valine",1
"vanadium",1
