"Drug","04-17-2020"
"hydroxychloroquine",32040
"remdesivir",22425
"azithromycin",14017
"chlorine dioxide",2736
"chloroquine",2332
"ivermectin",292
"ibuprofen",143
"tafenoquine",108
"favipiravir",101
"fentanyl",86
"quinine",81
"leronlimab",77
"acetazolamide",66
"lopinavir",59
"ritonavir",55
"levofloxacin",53
"actemra",51
"quercetin",47
"benzodiazepine",45
"galidesivir",44
"ibrutinib",41
"nifedipine",34
"s-23",31
"auranofin",28
"doxycycline",28
"methadone",27
"prednisone",25
"sarilumab",25
"amiodarone",24
"baricitinib",23
"camostat",23
"mmda",23
"atracurium",22
"cisatracurium",22
"rocuronium",22
"niclosamide",21
"glyphosate",20
"dopamine",16
"mk-2206",16
"naloxone",16
"penicillin",16
"spermidine",16
"hydrocortisone",15
"thalidomide",15
"artemisinin",14
"kava",14
"propofol",13
"potassium",12
"selinexor",12
"acetaminophen",10
"cannabidiol",10
"cysteine",10
"formaldehyde",10
"oseltamivir",10
"salbutamol",10
"adenosine",9
"colchicine",9
"dexamethasone",9
"lorazepam",9
"nafamostat",9
"praziquantel",9
"siltuximab",9
"bradykinin",8
"codeine",8
"icatibant",8
"nelfinavir",8
"vincristine",8
"amlodipine",7
"chlorhexidine",7
"ciclesonide",7
"ketamine",7
"lofepramine",7
"ribavirin",7
"ruxolitinib",7
"tradipitant",7
"acalabrutinib",6
"apn01",6
"buprenorphine",6
"capecitabine",6
"cepharanthine",6
"methotrexate",6
"prazosin",6
"resveratrol",6
"talopram",6
"tucatinib",6
"ebpc",5
"gabapentin",5
"minoxidil",5
"thiamine",5
"amoxicillin",4
"angiotensin ii",4
"curcumin",4
"diethylcarbamazine",4
"favilavir",4
"hypochlorous",4
"mefloquine",4
"tetracycline",4
"umifenovir",4
"urea",4
"warfarin",4
"aldosterone",3
"cesium",3
"cladribine",3
"darunavir",3
"fipronil",3
"fondaparinux",3
"iodide",3
"levodopa",3
"metformin",3
"phosphorus",3
"pirfenidone",3
"potassium nitrate",3
"tyrosine",3
"vanadium",3
"am-580",2
"bafilomycin a1",2
"budesonide",2
"capsaicin",2
"choline",2
"chromium",2
"clozapine",2
"cyclosporine",2
"ebselen",2
"famotidine",2
"folic",2
"fomepizole",2
"forskolin",2
"hydroxyurea",2
"leflunomide",2
"losartan",2
"merimepodib",2
"mz1",2
"naltrexone",2
"neodymium",2
"nintedanib",2
"nitrous oxide",2
"nitrous-oxide",2
"risdiplam",2
"ronnel",2
"rutin",2
"sacubitril",2
"sodium chlorite",2
"sulfasalazine",2
"valsartan",2
"acetylcholine",1
"acetylcysteine",1
"activated charcoal",1
"aliskiren",1
"alprazolam",1
"ambroxol",1
"amphetamine",1
"antimony",1
"antrafenine",1
"apilimod",1
"apixaban",1
"argatroban",1
"artenimol",1
"artesunate",1
"astaxanthin",1
"atropine",1
"azathioprine",1
"baclofen",1
"benidipine",1
"biotin",1
"boron",1
"chloroxylenol",1
"chlorpromazine",1
"clarithromycin",1
"clonazepam",1
"compound 2",1
"creatine",1
"creatinine",1
"cupric oxide",1
"dantrolene",1
"dapsone",1
"darolutamide",1
"datp",1
"daunorubicin",1
"detomidine",1
"dexmedetomidine",1
"diphenhydramine",1
"dipyridamole",1
"disulfiram",1
"dutasteride",1
"ec-18",1
"elbasvir",1
"emodin",1
"ergotamine",1
"erlotinib",1
"erythromycin",1
"estradiol",1
"fenretinide",1
"finasteride",1
"fingolimod",1
"fructose",1
"gadolinium",1
"gingerol",1
"glutathione",1
"guaifenesin",1
"histidine",1
"hydrocodone",1
"hydroquinone",1
"hydroxocobalamin",1
"ifenprodil",1
"indium",1
"indole",1
"indomethacin",1
"ipratropium",1
"isoquercetin",1
"itraconazole",1
"ketotifen",1
"ledipasvir",1
"lidocaine",1
"loperamide",1
"malic",1
"mannose",1
"meropenem",1
"methylcobalamin",1
"methylprednisolone",1
"metronidazole",1
"midazolam",1
"modafinil",1
"naproxen",1
"niacin",1
"nitazoxanide",1
"norepinephrine",1
"nystatin",1
"oxycodone",1
"paraoxon",1
"paritaprevir",1
"phenol",1
"posaconazole",1
"pranlukast",1
"prednisolone",1
"primaquine",1
"pyrazinamide",1
"rapamycin",1
"rhein",1
"riboflavin",1
"ribose",1
"rubidium",1
"sildenafil",1
"simvastatin",1
"sofosbuvir",1
"st-91",1
"succinylcholine",1
"sulforaphane",1
"sumatriptan",1
"tenofovir",1
"titanium dioxide",1
"toluene",1
"tramadol",1
"valganciclovir",1
"velpatasvir",1
