"Drug","04-14-2022"
"ivermectin",499
"aviptadil",62
"hydroxychloroquine",55
"fentanyl",54
"fluvoxamine",37
"quercetin",37
"midazolam",28
"niacin",27
"dexamethasone",23
"glutathione",13
"ibuprofen",12
"ritonavir",12
"glyphosate",11
"prednisone",11
"thalidomide",11
"cysteine",10
"arsenic trioxide",7
"chloroquine",7
"naloxone",7
"choline",6
"azithromycin",5
"methadone",5
"methionine",4
"methotrexate",4
"naproxen",4
"berberine",3
"lenalidomide",3
"naltrexone",3
"nicotinamide",3
"potassium nitrate",3
"s-23",3
"sofosbuvir",3
"talopram",3
"vincristine",3
"warfarin",3
"acetylcholine",2
"arginine",2
"atorvastatin",2
"biotin",2
"bisoprolol",2
"calcifediol",2
"chlorhexidine",2
"doxycycline",2
"ketamine",2
"niclosamide",2
"progesterone",2
"acetylcysteine",1
"activated charcoal",1
"adenosine",1
"amantadine",1
"amoxicillin",1
"aniline",1
"cannabidiol",1
"cetirizine",1
"clindamycin",1
"clozapine",1
"colchicine",1
"dasatinib",1
"dopamine",1
"doxazosin",1
"estradiol",1
"famotidine",1
"fisetin",1
"formaldehyde",1
"fructose",1
"hesperidin",1
"hydrocortisone",1
"hydromorphone",1
"hydroquinone",1
"indole",1
"indomethacin",1
"l-lysine",1
"lidocaine",1
"lorazepam",1
"losartan",1
"mebendazole",1
"methylcobalamin",1
"methylprednisolone",1
"midostaurin",1
"minocycline",1
"mirtazapine",1
"n-chlorotaurine",1
"nitrous oxide",1
"olanzapine",1
"olaparib",1
"palbociclib",1
"pazopanib",1
"potassium chloride",1
"pravastatin",1
"prednisolone",1
"proline",1
"propiolactone",1
"quinine",1
"sertraline",1
"sulfasalazine",1
"sunitinib",1
"tamoxifen",1
"taxifolin",1
"titanium dioxide",1
"tramadol",1
"tromethamine",1
"tryptophan",1
"urea",1
"vancomycin",1
"venetoclax",1
"venlafaxine",1
"yohimbine",1
