"Drug","10-28-2022"
"ivermectin",3773
"hydroxychloroquine",961
"fentanyl",509
"ibuprofen",30
"quercetin",30
"glyphosate",25
"midazolam",23
"methotrexate",19
"chloroquine",16
"ciclesonide",14
"tetrahydropyran",14
"benzodiazepine",9
"fingolimod",8
"ketamine",8
"ritonavir",8
"colchicine",7
"acetaminophen",6
"arginine",5
"azithromycin",5
"baricitinib",5
"niacin",5
"prednisone",5
"dopamine",4
"ibrutinib",4
"naltrexone",4
"nitazoxanide",4
"cetylpyridinium",3
"doxycycline",3
"fluvoxamine",3
"ivabradine",3
"methadone",3
"thalidomide",3
"titanium dioxide",3
"vincristine",3
"alprazolam",2
"chlorine dioxide",2
"glutathione",2
"inulin",2
"methylprednisolone",2
"minocycline",2
"propofol",2
"taurine",2
"warfarin",2
"alvelestat",1
"amitriptyline",1
"artesunate",1
"bendamustine",1
"biotin",1
"bradykinin",1
"bucillamine",1
"buprenorphine",1
"chromium",1
"clopidogrel",1
"codeine",1
"crocin",1
"curcumin",1
"cysteamine",1
"cysteine",1
"dalfampridine",1
"dexamethasone",1
"dextromethorphan",1
"droxidopa",1
"epicatechin",1
"famotidine",1
"favipiravir",1
"fenbendazole",1
"fisetin",1
"fludrocortisone",1
"gabapentin",1
"glycine",1
"guaifenesin",1
"hydrocortisone",1
"hydroquinone",1
"hydroxyurea",1
"imatinib",1
"kava",1
"leflunomide",1
"levothyroxine",1
"lidocaine",1
"magnesium citrate",1
"maraviroc",1
"megestrol acetate",1
"metformin",1
"midodrine",1
"misoprostol",1
"naloxone",1
"naproxen",1
"naringenin",1
"niclosamide",1
"nicotinamide",1
"nitrous oxide",1
"norepinephrine",1
"picrotoxin",1
"plitidepsin",1
"propranolol",1
"pseudoephedrine",1
"resveratrol",1
"ribavirin",1
"rivaroxaban",1
"ruxolitinib",1
"s-23",1
"sildenafil",1
"silicon dioxide",1
"sulforaphane",1
"tadalafil",1
"tecovirimat",1
"tofacitinib",1
"tramadol",1
"tryptophan",1
"ubiquinol",1
"voclosporin",1
"vortioxetine",1
