"Drug","01-08-2023"
"ivermectin",6044
"hydroxychloroquine",2214
"fentanyl",117
"artemisinin",44
"quercetin",41
"fluvoxamine",32
"plitidepsin",27
"doxycycline",23
"azithromycin",20
"midazolam",19
"thalidomide",16
"dexamethasone",11
"ibuprofen",9
"vincristine",9
"metformin",8
"gadolinium",7
"glutathione",7
"chlorine dioxide",6
"glyphosate",6
"niacin",6
"tempol",6
"chloroquine",5
"prednisone",4
"acetaminophen",3
"aviptadil",3
"budesonide",3
"curcumin",3
"guanfacine",3
"ketamine",3
"naltrexone",3
"prednisolone",3
"ritonavir",3
"allicin",2
"benzodiazepine",2
"cetylpyridinium",2
"codeine",2
"fluticasone",2
"glycine",2
"l-lysine",2
"methadone",2
"naproxen",2
"quinine",2
"suramin",2
"talopram",2
"adenosine",1
"alanine",1
"albendazole",1
"amantadine",1
"amitriptyline",1
"amoxicillin",1
"amphetamine",1
"arginine",1
"aripiprazole",1
"azelastine",1
"baricitinib",1
"biotin",1
"ciprofloxacin",1
"clonazepam",1
"colistin",1
"cyproheptadine",1
"dapsone",1
"dextroamphetamine",1
"dopamine",1
"duloxetine",1
"dutasteride",1
"famotidine",1
"fexofenadine",1
"formaldehyde",1
"gabapentin",1
"hydrocodone",1
"icatibant",1
"icosapent",1
"icosapent ethyl",1
"iodide",1
"ketotifen",1
"lansoprazole",1
"lisinopril",1
"losartan",1
"magnesium citrate",1
"maraviroc",1
"metoprolol",1
"phenylalanine",1
"pravastatin",1
"progesterone",1
"proline",1
"propranolol",1
"ramipril",1
"riboflavin",1
"sulfasalazine",1
"tacrolimus",1
"trehalose",1
"trenbolone",1
"tyrosine",1
"warfarin",1
