"Drug","08-20-2022"
"ivermectin",461
"fentanyl",220
"metformin",117
"fluvoxamine",78
"hydroxychloroquine",62
"phenytoin",52
"quercetin",23
"vincristine",18
"midazolam",17
"niacin",13
"ibuprofen",11
"chloroquine",9
"baricitinib",7
"ketamine",7
"curcumin",6
"prednisone",6
"ritonavir",6
"cysteine",5
"thalidomide",5
"crocin",4
"dopamine",4
"epinephrine",4
"minoxidil",4
"acetaminophen",3
"artemisinin",3
"bucillamine",3
"dexamethasone",3
"biotin",2
"codeine",2
"famotidine",2
"fenofibrate",2
"meropenem",2
"methadone",2
"tacrolimus",2
"thymidine",2
"venetoclax",2
"vinpocetine",2
"warfarin",2
"ambroxol",1
"angiotensin ii",1
"aspartame",1
"azithromycin",1
"benzocaine",1
"berberine",1
"calcifediol",1
"cefoperazone",1
"colchicine",1
"desomorphine",1
"doxycycline",1
"fluconazole",1
"formaldehyde",1
"gabapentin",1
"glutathione",1
"glycine",1
"glyphosate",1
"hydrocodone",1
"hydrocortisone",1
"imatinib",1
"levothyroxine",1
"megestrol acetate",1
"metaraminol",1
"methotrexate",1
"metronidazole",1
"modafinil",1
"naloxone",1
"naltrexone",1
"naproxen",1
"nicotinamide",1
"nitrite",1
"nystatin",1
"ouabain",1
"oxycodone",1
"phosphorus",1
"potassium",1
"promethazine",1
"salbutamol",1
"selenomethionine",1
"spermidine",1
"suramin",1
"tecovirimat",1
"thimerosal",1
"tryptophan",1
