"Drug","05-17-2021"
"remdesivir",4814
"ivermectin",2872
"hydroxychloroquine",1266
"amphotericin b",838
"posaconazole",236
"dexamethasone",178
"phosphorus",159
"fluvoxamine",135
"glutathione",119
"leronlimab",100
"rivaroxaban",69
"cyproheptadine",68
"doxycycline",65
"dapagliflozin",58
"actemra",51
"favipiravir",50
"baricitinib",48
"thalidomide",48
"azithromycin",42
"chloroquine",40
"fentanyl",31
"quercetin",28
"methylprednisolone",19
"budesonide",17
"methylprednisone",15
"ibuprofen",14
"atorvastatin",12
"potassium",9
"estradiol",8
"ketamine",8
"progesterone",8
"2-deoxyglucose",7
"fingolimod",7
"naloxone",7
"niacin",7
"enoxacin",6
"squalene",6
"suramin",6
"allicin",5
"bromhexine",5
"colchicine",5
"curcumin",5
"famotidine",5
"fostamatinib",5
"lopinavir",5
"methadone",5
"ambroxol",4
"arginine",4
"aviptadil",4
"d-glucose",4
"glyphosate",4
"nitazoxanide",4
"piperacillin",4
"prednisone",4
"s-23",4
"thiamine",4
"camphor",3
"cannabidiol",3
"chlorine dioxide",3
"creatinine",3
"dopamine",3
"fexofenadine",3
"meropenem",3
"spironolactone",3
"talopram",3
"tofacitinib",3
"acyclovir",2
"angiotensin ii",2
"avoralstat",2
"ceftriaxone",2
"cetirizine",2
"ephedrine",2
"gabapentin",2
"isavuconazole",2
"levodopa",2
"methotrexate",2
"micafungin",2
"oxycodone",2
"penicillin",2
"phenol",2
"pirfenidone",2
"polymyxin b",2
"prednisolone",2
"psb-11",2
"ritonavir",2
"terfenadine",2
"tyrosine",2
"urea",2
"valsartan",2
"voriconazole",2
"acetylcysteine",1
"amodiaquine",1
"amoxicillin",1
"antipain",1
"apremilast",1
"bafilomycin a1",1
"benzocaine",1
"benzoin",1
"beta carotene",1
"bivalirudin",1
"cabozantinib",1
"calcifediol",1
"camostat",1
"celecoxib",1
"chlorhexidine",1
"chlorophyll a",1
"cholecalciferol",1
"choline",1
"chromium",1
"citalopram",1
"cladribine",1
"clofazimine",1
"codeine",1
"cyclophosphamide",1
"dabigatran",1
"dantrolene",1
"daptomycin",1
"deflazacort",1
"diclofenac",1
"disulfiram",1
"domperidone",1
"ehna",1
"flucloxacillin",1
"fluoxetine",1
"fluticasone",1
"folic",1
"fructose",1
"furosemide",1
"gentamicin",1
"guanine",1
"hydroxyzine",1
"isoconazole",1
"kava",1
"limonin",1
"maraviroc",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"midazolam",1
"minocycline",1
"minoxidil",1
"moxifloxacin",1
"nafamostat",1
"naratriptan",1
"nitrous oxide",1
"nitrous-oxide",1
"norethindrone",1
"oseltamivir",1
"piperazine",1
"piroxicam",1
"potassium chloride",1
"pregabalin",1
"proline",1
"promethazine",1
"propofol",1
"quinine",1
"rabeprazole",1
"ranitidine",1
"rifapentine",1
"rigosertib",1
"sargramostim",1
"silmitasertib",1
"somatostatin",1
"sotagliflozin",1
"tetracycline",1
"toluene",1
"topiramate",1
"tramadol",1
"trazodone",1
