"Drug","06-09-2020"
"hydroxychloroquine",2250
"remdesivir",861
"fentanyl",390
"chloroquine",195
"ivermectin",127
"azithromycin",123
"favipiravir",121
"camphor",44
"ibuprofen",34
"colchicine",32
"phosphorus",31
"acalabrutinib",29
"quinine",20
"artemisinin",18
"codeine",18
"niclosamide",17
"s-23",17
"piclidenoson",16
"doxycycline",15
"ketamine",15
"sofosbuvir",13
"warfarin",11
"mmda",9
"tyrosine",9
"famotidine",8
"levodopa",8
"imatinib",7
"naloxone",7
"chlorine dioxide",6
"curcumin",6
"dopamine",6
"doxazosin",6
"lopinavir",6
"ritonavir",6
"diazepam",5
"nafamostat",5
"penicillin",5
"prednisolone",5
"albendazole",4
"cannabidiol",4
"choline",4
"ciclesonide",4
"ractopamine",4
"uprifosbuvir",4
"acetylcholine",3
"amantadine",3
"camostat",3
"manganese",3
"spironolactone",3
"tenofovir",3
"vanadium",3
"aldosterone",2
"aviptadil",2
"cobalamin",2
"cyclosporine",2
"fenebrutinib",2
"forskolin",2
"galidesivir",2
"glycine",2
"glyphosate",2
"kava",2
"lefamulin",2
"levofloxacin",2
"neodymium",2
"niacin",2
"ranitidine",2
"ribavirin",2
"ruxolitinib",2
"selinexor",2
"thalidomide",2
"urea",2
"activated charcoal",1
"acyclovir",1
"alanine",1
"amlodipine",1
"amoxicillin",1
"amphetamine",1
"angiotensin 1-7",1
"aniline",1
"atovaquone",1
"azathioprine",1
"beta-alanine",1
"bivalirudin",1
"bosentan",1
"bradykinin",1
"bromhexine",1
"bucillamine",1
"budesonide",1
"buprenorphine",1
"capsaicin",1
"celecoxib",1
"ciprofloxacin",1
"clindamycin",1
"creatine",1
"cysteine",1
"dexmedetomidine",1
"ec-17",1
"fluorometholone",1
"fructose",1
"gemcitabine",1
"icosapent",1
"icosapent ethyl",1
"lofepramine",1
"lorazepam",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mercurochrome",1
"methadone",1
"methionine",1
"methylprednisolone",1
"metronidazole",1
"mifepristone",1
"moxifloxacin",1
"naproxen",1
"nelfinavir",1
"nitazoxanide",1
"nitrous oxide",1
"pantoprazole",1
"phenol",1
"phenolphthalein",1
"potassium",1
"praziquantel",1
"propofol",1
"pseudoephedrine",1
"resveratrol",1
"rhein",1
"risdiplam",1
"rocuronium",1
"sisomicin",1
"sodium fluoride",1
"spectinomycin",1
"suramin",1
"telmisartan",1
"theobromine",1
"theophylline",1
"threonine",1
"titanium dioxide",1
"tofacitinib",1
"trehalose",1
"valsartan",1
"vancomycin",1
"zanamivir",1
