"Drug","05-09-2020"
"hydroxychloroquine",8167
"remdesivir",2443
"chloroquine",2228
"ribavirin",1660
"azithromycin",407
"ritonavir",386
"lopinavir",375
"methadone",346
"quinine",131
"fentanyl",126
"baricitinib",100
"ivermectin",83
"favipiravir",63
"famotidine",53
"naloxone",41
"quercetin",35
"doxycycline",22
"vincristine",21
"chlorine dioxide",18
"glutathione",16
"boceprevir",15
"ibuprofen",15
"s-23",15
"midazolam",14
"squalene",13
"mmda",12
"levodopa",11
"progesterone",11
"acetylcysteine",10
"artemisinin",10
"colchicine",10
"formaldehyde",10
"vigabatrin",10
"mefloquine",9
"camphor",8
"epinephrine",8
"aldosterone",7
"penicillin",7
"potassium",7
"acetylcholine",6
"buprenorphine",6
"codeine",6
"alisporivir",5
"metformin",5
"prednisone",5
"rhein",5
"selinexor",5
"angiotensin ii",4
"clozapine",4
"dopamine",4
"glyphosate",4
"hydrocortisone",4
"methylprednisolone",4
"nafamostat",4
"resveratrol",4
"thalidomide",4
"thiamine",4
"ciclesonide",3
"curcumin",3
"fingolimod",3
"hydroquinone",3
"ketamine",3
"nelfinavir",3
"niclosamide",3
"oseltamivir",3
"ropivacaine",3
"sodium hydroxide",3
"abacavir",2
"alprazolam",2
"amantadine",2
"calcitriol",2
"camostat",2
"cannabidiol",2
"cholecalciferol",2
"chromium",2
"cysteine",2
"dextromethorphan",2
"enzalutamide",2
"estradiol",2
"galidesivir",2
"lofepramine",2
"mannose",2
"propofol",2
"ramipril",2
"ruxolitinib",2
"selenocysteine",2
"tamoxifen",2
"thymol",2
"umifenovir",2
"acetaminophen",1
"acetazolamide",1
"ambroxol",1
"amphetamine",1
"amy-101",1
"andrographolide",1
"aniline",1
"apalutamide",1
"arginine",1
"astaxanthin",1
"beta carotene",1
"boron",1
"cetirizine",1
"chloramphenicol",1
"chlorpheniramine",1
"cimetidine",1
"creatine",1
"creatinine",1
"cyclophosphamide",1
"degarelix",1
"diazepam",1
"disulfiram",1
"gabapentin",1
"hydroxyurea",1
"ibrutinib",1
"ibudilast",1
"icosapent",1
"icosapent ethyl",1
"indomethacin",1
"isotretinoin",1
"lamivudine",1
"lidocaine",1
"lindane",1
"lisinopril",1
"losartan",1
"manganese",1
"maraviroc",1
"milrinone",1
"naltrexone",1
"naproxen",1
"neodymium",1
"niacin",1
"nicardipine",1
"nitazoxanide",1
"nitrite",1
"omeprazole",1
"peramivir",1
"permethrin",1
"phenobarbital",1
"phenol",1
"polymyxin b",1
"promethazine",1
"pyronaridine",1
"riboflavin",1
"rifampicin",1
"sertraline",1
"simvastatin",1
"stannous fluoride",1
"streptomycin",1
"succinylcholine",1
"suramin",1
"talopram",1
"tetracycline",1
"thimerosal",1
"tibolone",1
"tryptophan",1
"vancomycin",1
"warfarin",1
