"Drug","06-15-2020"
"hydroxychloroquine",23762
"chloroquine",8301
"remdesivir",796
"azithromycin",189
"ivermectin",127
"naloxone",90
"fentanyl",88
"baricitinib",34
"quinine",33
"niclosamide",31
"famotidine",25
"ibuprofen",24
"nitazoxanide",23
"favipiravir",20
"chlorine dioxide",19
"quercetin",17
"tyrosine",16
"cannabidiol",15
"fluoxetine",12
"tempol",12
"phosphorus",10
"lopinavir",9
"mifepristone",9
"artemisinin",8
"galidesivir",8
"glutathione",8
"isoquercetin",7
"ketamine",7
"nelfinavir",7
"aldosterone",6
"amodiaquine",6
"baloxavir marboxil",6
"dopamine",6
"doxycycline",6
"formaldehyde",6
"indomethacin",6
"ritonavir",6
"atazanavir",5
"ciclesonide",5
"methotrexate",5
"mmda",5
"ronnel",5
"acalabrutinib",4
"antimony",4
"camostat",4
"fructose",4
"losartan",4
"prednisone",4
"raloxifene",4
"thiamine",4
"vincristine",4
"warfarin",4
"apilimod",3
"capsaicin",3
"colchicine",3
"cysteine",3
"estradiol",3
"ifenprodil",3
"manganese",3
"methylprednisolone",3
"penicillin",3
"vanadium",3
"ambroxol",2
"aspartame",2
"boron",2
"bromhexine",2
"camphor",2
"cesium",2
"codeine",2
"digoxin",2
"dipyridamole",2
"indium",2
"iodide",2
"itraconazole",2
"lefamulin",2
"loratadine",2
"mannose",2
"nitrite",2
"perchlorate",2
"piclidenoson",2
"potassium",2
"prednisolone",2
"pregnenolone",2
"progesterone",2
"rhein",2
"ribavirin",2
"sodium iodide",2
"spironolactone",2
"tetracycline",2
"abiraterone",1
"acetaminophen",1
"acetylcholine",1
"activated charcoal",1
"albendazole",1
"amiloride",1
"amiodarone",1
"amphetamine",1
"angiotensin 1-7",1
"antrafenine",1
"aviptadil",1
"beclabuvir",1
"berberine",1
"betamethasone",1
"bezitramide",1
"bleomycin",1
"bucillamine",1
"capreomycin",1
"cardarine",1
"ceftriaxone",1
"choline",1
"chromium",1
"citalopram",1
"clarithromycin",1
"clozapine",1
"colistin",1
"creatinine",1
"crocin",1
"cyclosporine",1
"dantrolene",1
"dexamethasone",1
"dolutegravir",1
"dronabinol",1
"escitalopram",1
"exemestane",1
"faldaprevir",1
"gallamine",1
"glyphosate",1
"hesperidin",1
"l-lysine",1
"lansoprazole",1
"leflunomide",1
"levodopa",1
"lifitegrast",1
"lofepramine",1
"lupeol",1
"lurasidone",1
"mefloquine",1
"metformin",1
"methadone",1
"methylphenidate",1
"molybdenum",1
"montelukast",1
"nafamostat",1
"naltrexone",1
"neodymium",1
"niacin",1
"nitrous oxide",1
"olorofim",1
"paritaprevir",1
"pg-9",1
"phentermine",1
"ractopamine",1
"ramipril",1
"resveratrol",1
"rifampicin",1
"rivaroxaban",1
"s-23",1
"scopolamine",1
"sertraline",1
"simvastatin",1
"sotalol",1
"squalene",1
"tacrolimus",1
"tesamorelin",1
"thalidomide",1
"urea",1
"xanthine",1
