"Drug","11-20-2021"
"ivermectin",1889
"hydroxychloroquine",82
"artemisinin",73
"remdesivir",67
"fentanyl",58
"fluvoxamine",51
"dexamethasone",43
"metformin",38
"quercetin",36
"ibuprofen",22
"methadone",18
"niclosamide",18
"albendazole",17
"thalidomide",17
"aluminum hydroxide",16
"fluoxetine",16
"tromethamine",15
"chloroquine",12
"leronlimab",12
"azithromycin",9
"favipiravir",9
"talopram",9
"umifenovir",9
"calcifediol",8
"codeine",8
"fluticasone",8
"quinine",8
"s-23",8
"niacin",7
"midazolam",6
"warfarin",6
"bucillamine",5
"ceramide",5
"disulfiram",5
"doxycycline",5
"fostamatinib",5
"glutathione",5
"acetaminophen",4
"baricitinib",4
"ketamine",4
"penicillin",4
"tofacitinib",4
"vincristine",4
"amoxicillin",3
"berberine",3
"brincidofovir",3
"colchicine",3
"dopamine",3
"potassium",3
"ritonavir",3
"sarilumab",3
"vancomycin",3
"adenosine",2
"antipain",2
"budesonide",2
"famotidine",2
"forskolin",2
"hydrocortisone",2
"mebendazole",2
"proline",2
"promethazine",2
"aldosterone",1
"allicin",1
"angiotensin 1-7",1
"angiotensin ii",1
"arginine",1
"astaxanthin",1
"biotin",1
"bpc-157",1
"clonazepam",1
"coumarin",1
"creatinine",1
"cyclobenzaprine",1
"cytisine",1
"fenofibrate",1
"formaldehyde",1
"gabapentin",1
"gadolinium",1
"glycine",1
"histidine",1
"imodium",1
"kaolin",1
"lenalidomide",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"methotrexate",1
"methylprednisolone",1
"mmda",1
"pentoxifylline",1
"phenylephrine",1
"prednisone",1
"progesterone",1
"pseudoephedrine",1
"rapamycin",1
"retinol",1
"riboflavin",1
"sertraline",1
"succinylcholine",1
"taurine",1
"tempol",1
"thapsigargin",1
"tramadol",1
"trichloroethylene",1
"tyrosine",1
"urea",1
"vanadium",1
"venlafaxine",1
