"Drug","06-03-2022"
"ivermectin",1653
"fentanyl",179
"hydroxychloroquine",141
"fluvoxamine",81
"maraviroc",32
"ritonavir",21
"ibuprofen",17
"azithromycin",16
"quercetin",13
"montelukast",8
"dexamethasone",7
"methadone",7
"methotrexate",6
"niacin",6
"arginine",5
"buprenorphine",5
"famotidine",5
"glutathione",5
"nicotinamide",4
"s-23",4
"amoxicillin",3
"budesonide",3
"creatine",3
"naltrexone",3
"nitazoxanide",3
"prednisone",3
"spironolactone",3
"thalidomide",3
"valaciclovir",3
"acetaminophen",2
"aldosterone",2
"chloroquine",2
"cholecalciferol",2
"cysteine",2
"methylprednisolone",2
"midazolam",2
"nitrous oxide",2
"acyclovir",1
"adenosine",1
"aniline",1
"apixaban",1
"apremilast",1
"azelastine",1
"berberine",1
"biotin",1
"capsaicin",1
"cephalexin",1
"clopidogrel",1
"codeine",1
"colchicine",1
"diazepam",1
"dopamine",1
"doxycycline",1
"epinephrine",1
"finasteride",1
"fluoxetine",1
"gabapentin",1
"gentamicin",1
"guanine",1
"hesperidin",1
"imatinib",1
"kava",1
"ketamine",1
"levocetirizine",1
"lisinopril",1
"megestrol acetate",1
"meropenem",1
"propranolol",1
"rutin",1
"salbutamol",1
"sertraline",1
"sildenafil",1
"suramin",1
"tacrolimus",1
"thiamine",1
"vincristine",1
