"Drug","05-12-2020"
"hydroxychloroquine",8799
"remdesivir",2623
"chloroquine",2069
"azithromycin",2041
"favipiravir",363
"methadone",294
"ivermectin",190
"ibuprofen",120
"ritonavir",81
"propofol",77
"s-23",77
"ribavirin",73
"fentanyl",63
"lopinavir",62
"glutathione",38
"quinine",32
"artemisinin",31
"famotidine",29
"quercetin",24
"sofosbuvir",23
"baricitinib",22
"chlorine dioxide",20
"naloxone",18
"glyphosate",17
"camostat",15
"penicillin",15
"emetine",13
"fingolimod",13
"furosemide",13
"ketamine",12
"varenicline",12
"clozapine",10
"galidesivir",10
"rhein",10
"doxycycline",9
"aldosterone",8
"artesunate",8
"boron",8
"fluvoxamine",8
"niacin",8
"acetylcysteine",6
"buprenorphine",6
"formaldehyde",6
"kava",6
"nafamostat",6
"niclosamide",6
"progesterone",6
"erythromycin",5
"fructose",5
"mannitol",5
"metformin",5
"methylprednisolone",5
"talopram",5
"amphetamine",4
"benzoyl peroxide",4
"cannabidiol",4
"curcumin",4
"cysteine",4
"mmda",4
"nicardipine",4
"prednisone",4
"resveratrol",4
"ropivacaine",4
"ruxolitinib",4
"thimerosal",4
"warfarin",4
"chromium",3
"citrulline",3
"codeine",3
"losartan",3
"nelfinavir",3
"telmisartan",3
"acetaminophen",2
"amantadine",2
"amlodipine",2
"amy-101",2
"apilimod",2
"benidipine",2
"biotin",2
"boceprevir",2
"bradykinin",2
"catechin",2
"cesium",2
"chlorhexidine",2
"cimetidine",2
"clemastine",2
"colchicine",2
"degarelix",2
"dextromethorphan",2
"dopamine",2
"epinephrine",2
"estradiol",2
"forskolin",2
"haloperidol",2
"ifenprodil",2
"isoxaflutole",2
"kaolin",2
"lenalidomide",2
"magnesium stearate",2
"midazolam",2
"mipsagargin",2
"neodymium",2
"paraoxon",2
"potassium",2
"riboflavin",2
"ronnel",2
"senicapoc",2
"squalene",2
"suramin",2
"thalidomide",2
"thiamine",2
"vincristine",2
"abiraterone",1
"acetylcholine",1
"acyclovir",1
"alprazolam",1
"amoxicillin",1
"andrographolide",1
"angiotensin ii",1
"antimony",1
"artemether",1
"aspartame",1
"astaxanthin",1
"bafilomycin a1",1
"benzodiazepine",1
"berberine",1
"betrixaban",1
"camphor",1
"capecitabine",1
"capsaicin",1
"carboplatin",1
"chlorpheniramine",1
"ciclesonide",1
"cinnamaldehyde",1
"clarithromycin",1
"cyclosporine",1
"cyproterone",1
"daunorubicin",1
"dexamethasone",1
"diminazene",1
"epicatechin",1
"epigallocatechin",1
"etoposide",1
"famciclovir",1
"fenbendazole",1
"fluoxetine",1
"fucose",1
"gabapentin",1
"genistein",1
"gp-42",1
"hydrocodone",1
"hydroquinine",1
"icatibant",1
"idebenone",1
"isoflavone",1
"levodopa",1
"lidocaine",1
"lorazepam",1
"lumefantrine",1
"lutein",1
"malathion",1
"manganese",1
"mannose",1
"methionine",1
"metronidazole",1
"naproxen",1
"nitazoxanide",1
"nitroglycerin",1
"nitrous oxide",1
"norepinephrine",1
"olanzapine",1
"omeprazole",1
"penciclovir",1
"perampanel",1
"pg-9",1
"phosphorus",1
"prednisolone",1
"ranitidine",1
"rifapentine",1
"rivaroxaban",1
"selinexor",1
"sertraline",1
"sildenafil",1
"sparsentan",1
"spironolactone",1
"strychnine",1
"sulfadiazine",1
"tamoxifen",1
"tenofovir",1
"triclosan",1
"vancomycin",1
"zeaxanthin",1
"zolpidem",1
"zopiclone",1
