"Drug","04-28-2022"
"ivermectin",2274
"hydroxychloroquine",138
"fentanyl",112
"midazolam",46
"quercetin",34
"ritonavir",34
"chloroquine",20
"curcumin",17
"dexamethasone",17
"bucillamine",14
"prednisone",14
"ibuprofen",13
"thalidomide",12
"famotidine",10
"montelukast",10
"fluvoxamine",8
"methadone",8
"dolutegravir",6
"ketamine",6
"vincristine",6
"azithromycin",5
"glutathione",5
"niacin",5
"resveratrol",5
"cetirizine",4
"andrographolide",3
"baricitinib",3
"calcifediol",3
"codeine",3
"dapagliflozin",3
"maraviroc",3
"masitinib",3
"metformin",3
"naloxone",3
"s-23",3
"acetylcholine",2
"aviptadil",2
"boron",2
"colchicine",2
"cysteine",2
"doxycycline",2
"kava",2
"l-lysine",2
"loratadine",2
"methotrexate",2
"mirtazapine",2
"nicotinamide",2
"pregabalin",2
"tryptophan",2
"acetaminophen",1
"activated charcoal",1
"alanine",1
"amitriptyline",1
"amoxicillin",1
"amphetamine",1
"arginine",1
"beta-alanine",1
"boceprevir",1
"buprenorphine",1
"cannabidiol",1
"cefuroxime",1
"creatine",1
"degarelix",1
"disulfiram",1
"doramectin",1
"epigallocatechin",1
"epinephrine",1
"fenofibrate",1
"fluoxetine",1
"formaldehyde",1
"glyphosate",1
"hydrocortisone",1
"inulin",1
"kaolin",1
"lopinavir",1
"lovastatin",1
"meropenem",1
"naltrexone",1
"naringenin",1
"norepinephrine",1
"phenylalanine",1
"prednisolone",1
"propranolol",1
"quinine",1
"ribavirin",1
"ruxolitinib",1
"scopolamine",1
"selamectin",1
"tafamidis",1
"tramadol",1
"trazodone",1
"vancomycin",1
"warfarin",1
