"Drug","11-26-2022"
"ivermectin",740
"thalidomide",666
"remdesivir",214
"arsenic trioxide",139
"hydroxychloroquine",89
"dopamine",51
"fentanyl",42
"midazolam",35
"amoxicillin",33
"quercetin",32
"dexamethasone",31
"baricitinib",29
"ritonavir",19
"chloroquine",14
"antimony",13
"ibuprofen",13
"azithromycin",12
"bucillamine",8
"proline",7
"selinexor",7
"sulforaphane",7
"penicillin",6
"famotidine",5
"fluvoxamine",5
"metformin",5
"prednisone",5
"quinine",5
"acetaminophen",4
"budesonide",3
"chlorine dioxide",3
"leronlimab",3
"andrographolide",2
"artesunate",2
"bromazepam",2
"codeine",2
"doxycycline",2
"epigallocatechin",2
"favipiravir",2
"fluoxetine",2
"fructose",2
"glycine",2
"hydroxyurea",2
"ketamine",2
"maraviroc",2
"methotrexate",2
"pterostilbene",2
"s-23",2
"vincristine",2
"acetylcholine",1
"actemra",1
"aldosterone",1
"alpha-pinene",1
"angiotensin ii",1
"apixaban",1
"artemether",1
"artemisinin",1
"aviptadil",1
"azelastine",1
"benzodiazepine",1
"berberine",1
"cadmium",1
"carbamazepine",1
"cefdinir",1
"cetirizine",1
"chromium",1
"citalopram",1
"cladribine",1
"clomipramine",1
"colchicine",1
"cysteine",1
"epinephrine",1
"fenbendazole",1
"fluconazole",1
"gadolinium",1
"glutathione",1
"glyphosate",1
"imatinib",1
"imodium",1
"iodide",1
"ivabradine",1
"levothyroxine",1
"lidocaine",1
"manganese",1
"meloxicam",1
"metoprolol",1
"molybdenum",1
"naltrexone",1
"naproxen",1
"nebivolol",1
"nicotinamide",1
"norepinephrine",1
"potassium",1
"potassium acetate",1
"prednisolone",1
"propofol",1
"pseudoephedrine",1
"pyronaridine",1
"quetiapine",1
"retinol",1
"sertraline",1
"sildenafil",1
"taurine",1
"telaprevir",1
"thimerosal",1
"titanium dioxide",1
"tramadol",1
"trehalose",1
"tryptophan",1
"vanadium",1
