"Drug","08-29-2021"
"ivermectin",27481
"hydroxychloroquine",1234
"ibuprofen",995
"remdesivir",167
"quercetin",104
"thalidomide",86
"doxycycline",71
"fluvoxamine",63
"rivaroxaban",62
"azithromycin",48
"dexamethasone",41
"glutathione",40
"colchicine",30
"lorazepam",25
"fentanyl",23
"ketamine",22
"penicillin",20
"budesonide",17
"s-23",17
"vincristine",16
"hydroxyzine",14
"diphenhydramine",13
"icosapent",13
"icosapent ethyl",13
"arbutin",12
"azelastine",12
"baricitinib",12
"cladribine",12
"potassium",11
"sarilumab",11
"fenofibrate",9
"amoxicillin",8
"curcumin",8
"actemra",7
"leronlimab",7
"darolutamide",6
"fluoxetine",6
"isoquercetin",6
"mmda",6
"nitazoxanide",6
"quinine",6
"aldosterone",5
"artemisinin",5
"famotidine",5
"methadone",5
"thiamine",5
"cannabidiol",4
"cinanserin",4
"clarithromycin",4
"codeine",4
"favipiravir",4
"fructose",4
"methylprednisolone",4
"oleandrin",4
"retinol",4
"tempol",4
"tofacitinib",4
"acetaminophen",3
"clonazepam",3
"cobalamin",3
"cysteine",3
"disulfiram",3
"dopamine",3
"glyphosate",3
"indomethacin",3
"praziquantel",3
"acetylcholine",2
"albendazole",2
"aluminum hydroxide",2
"amantadine",2
"angiotensin ii",2
"aniline",2
"astaxanthin",2
"aviptadil",2
"berberine",2
"calcifediol",2
"chlorine dioxide",2
"cholecalciferol",2
"ciprofloxacin",2
"clozapine",2
"cyclosporine",2
"dextromethorphan",2
"erythromycin",2
"finasteride",2
"l-glutamine",2
"lenalidomide",2
"pregabalin",2
"progesterone",2
"pyrantel",2
"rutin",2
"sildenafil",2
"suramin",2
"acetylcysteine",1
"allicin",1
"amitriptyline",1
"amphetamine",1
"anandamide",1
"angiotensin 1-7",1
"antipain",1
"apixaban",1
"argatroban",1
"arginine",1
"artesunate",1
"aspartame",1
"atenolol",1
"atorvastatin",1
"benfotiamine",1
"biotin",1
"boron",1
"bromhexine",1
"bucillamine",1
"buprenorphine",1
"cadmium",1
"capsaicin",1
"ceftriaxone",1
"cepharanthine",1
"cetirizine",1
"cetylpyridinium",1
"citicoline",1
"creatine",1
"creatinine",1
"dabigatran",1
"dimethyl fumarate",1
"enalapril",1
"everolimus",1
"fenbendazole",1
"folic",1
"glycine",1
"hesperetin",1
"hesperidin",1
"imodium",1
"kava",1
"levodopa",1
"loratadine",1
"masitinib",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"metronidazole",1
"minoxidil",1
"mirtazapine",1
"montelukast",1
"moxidectin",1
"nelfinavir",1
"nicotinamide",1
"nitenpyram",1
"nitrous oxide",1
"nitrous-oxide",1
"peramivir",1
"piperine",1
"plitidepsin",1
"propofol",1
"propylthiouracil",1
"pseudoephedrine",1
"ramatroban",1
"resveratrol",1
"ribose",1
"simethicone",1
"sphingosine",1
"squalane",1
"squalene",1
"strychnine",1
"talopram",1
"urethane",1
"zolpidem",1
