"Drug","02-20-2022"
"ivermectin",2967
"hydroxychloroquine",133
"dexamethasone",85
"remdesivir",80
"boceprevir",71
"fentanyl",55
"quercetin",30
"cholecalciferol",24
"ibuprofen",24
"prednisone",22
"calcifediol",13
"dopamine",13
"tempol",13
"azithromycin",12
"leronlimab",11
"doxycycline",9
"fenofibrate",7
"midazolam",7
"ritonavir",7
"warfarin",7
"artemisinin",6
"budesonide",6
"favipiravir",6
"ractopamine",6
"talopram",6
"thalidomide",5
"apabetalone",4
"chlorine dioxide",4
"codeine",4
"famotidine",4
"fluvoxamine",4
"niacin",4
"penicillin",4
"potassium",4
"riboflavin",4
"titanium dioxide",4
"vincristine",4
"acetaminophen",3
"amantadine",3
"cannabidiol",3
"formaldehyde",3
"glutathione",3
"hydrocortisone",3
"mefloquine",3
"propranolol",3
"pseudoephedrine",3
"quinine",3
"resveratrol",3
"tianeptine",3
"trazodone",3
"adamantane",2
"artesunate",2
"chloroquine",2
"fructose",2
"guanine",2
"lorazepam",2
"methotrexate",2
"metoprolol",2
"prima1",2
"sarilumab",2
"amlodipine",1
"arginine",1
"baricitinib",1
"bucillamine",1
"buprenorphine",1
"cetylpyridinium",1
"chromium",1
"citalopram",1
"colchicine",1
"curcumin",1
"dextromethorphan",1
"diltiazem",1
"epinephrine",1
"felodipine",1
"fluoxetine",1
"folic",1
"guanosine",1
"hydrocodone",1
"hydroquinone",1
"ketamine",1
"lansoprazole",1
"leucine",1
"lurasidone",1
"lycopene",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"mmda",1
"nifedipine",1
"oxymetazoline",1
"progesterone",1
"proline",1
"propofol",1
"r-348",1
"rapamycin",1
"s-23",1
"salbutamol",1
"saquinavir",1
"sucralfate",1
"tacrolimus",1
"thymidine",1
"toluene",1
"tramadol",1
"trehalose",1
"tyrosine",1
"umifenovir",1
"uracil",1
