"Drug","07-04-2020"
"thiamine",19683
"hydroxychloroquine",10686
"remdesivir",4203
"azithromycin",1970
"chloroquine",757
"dexamethasone",422
"lopinavir",365
"ritonavir",354
"chlorine dioxide",262
"ivermectin",140
"favipiravir",81
"doxycycline",55
"prednisone",46
"fentanyl",27
"quinine",25
"colchicine",24
"ibuprofen",23
"glutathione",18
"camphor",17
"penicillin",17
"nitazoxanide",16
"squalene",12
"potassium",11
"cannabidiol",10
"ketamine",8
"niclosamide",8
"dipyridamole",7
"selinexor",7
"budesonide",6
"codeine",6
"eucalyptol",6
"indomethacin",6
"metoclopramide",6
"acyclovir",5
"bucillamine",5
"ciclesonide",5
"fructose",5
"methadone",5
"acetaminophen",4
"creatine",4
"curcumin",4
"dopamine",4
"famotidine",4
"losartan",4
"metformin",4
"thalidomide",4
"amoxicillin",3
"angiotensin ii",3
"baricitinib",3
"buprenorphine",3
"glycine",3
"guanine",3
"methylprednisolone",3
"proline",3
"s-23",3
"sertraline",3
"tacrolimus",3
"tamoxifen",3
"warfarin",3
"artemisinin",2
"benzodiazepine",2
"dihydroxyacetone",2
"disulfiram",2
"dronabinol",2
"emtricitabine",2
"erythromycin",2
"formaldehyde",2
"galidesivir",2
"glyphosate",2
"hydroxyurea",2
"isoquercetin",2
"letrozole",2
"mefloquine",2
"methylcobalamin",2
"niacin",2
"prednisolone",2
"progesterone",2
"ribavirin",2
"strychnine",2
"tenofovir",2
"umifenovir",2
"urea",2
"acetylcholine",1
"aldosterone",1
"alpha-pinene",1
"boron",1
"bradykinin",1
"bupropion",1
"calcitriol",1
"camostat",1
"chloroprocaine",1
"cholecalciferol",1
"choline",1
"citalopram",1
"cyclizine",1
"cyclophosphamide",1
"cysteine",1
"dantrolene",1
"defactinib",1
"dextromethorphan",1
"diclofenac",1
"duvelisib",1
"ergocalciferol",1
"eritoran",1
"escitalopram",1
"etizolam",1
"fluoxetine",1
"fomepizole",1
"fondaparinux",1
"gabapentin",1
"glecaprevir",1
"hesperidin",1
"hydroquinone",1
"inositol",1
"kava",1
"lamotrigine",1
"lofepramine",1
"lycopene",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"nafamostat",1
"naltrexone",1
"naproxen",1
"nelfinavir",1
"neodymium",1
"nicotinamide",1
"nitrous oxide",1
"olanzapine",1
"oliceridine",1
"oxcarbazepine",1
"oxycodone",1
"paroxetine",1
"perchlorate",1
"plitidepsin",1
"propranolol",1
"pseudoephedrine",1
"putrescine",1
"raloxifene",1
"riboflavin",1
"ropivacaine",1
"rutin",1
"ruxolitinib",1
"sildenafil",1
"sodium chlorite",1
"spironolactone",1
"talopram",1
"taurine",1
"tetrandrine",1
"thimerosal",1
"tramadol",1
"trazodone",1
"triclosan",1
"tryptophan",1
"vincristine",1
"vs-5584",1
