"Drug","01-30-2021"
"ivermectin",2281
"hydroxychloroquine",345
"colchicine",162
"remdesivir",150
"azithromycin",104
"plitidepsin",79
"cholecalciferol",78
"fluvoxamine",70
"quercetin",68
"chloroquine",53
"leronlimab",42
"ibuprofen",39
"indole",33
"doxycycline",30
"penicillin",30
"fentanyl",29
"dexamethasone",28
"niacin",18
"metformin",12
"fostamatinib",11
"thalidomide",11
"bucillamine",10
"prednisone",10
"acetaminophen",9
"artesunate",9
"berberine",9
"budesonide",9
"pyronaridine",9
"aviptadil",8
"glutathione",8
"favipiravir",7
"thiamine",7
"naloxone",6
"selamectin",6
"dopamine",5
"epinephrine",5
"riboflavin",5
"amantadine",4
"calcifediol",4
"catechin",4
"epoprostenol",4
"formaldehyde",4
"talopram",4
"trazodone",4
"cannabidiol",3
"docetaxel",3
"estradiol",3
"fenofibrate",3
"fluoxetine",3
"hydroquinone",3
"amoxicillin",2
"baricitinib",2
"bradykinin",2
"capsaicin",2
"curcumin",2
"cyclosporine",2
"cysteine",2
"daclatasvir",2
"famotidine",2
"folic",2
"indomethacin",2
"isoquercetin",2
"neodymium",2
"omeprazole",2
"p-cresol",2
"potassium",2
"propofol",2
"rapamycin",2
"rhein",2
"acetylcysteine",1
"actemra",1
"activated charcoal",1
"adenosine",1
"albendazole",1
"alfentanil",1
"almitrine",1
"ambroxol",1
"amlodipine",1
"angiotensin ii",1
"antipain",1
"artemisinin",1
"astaxanthin",1
"beta carotene",1
"boron",1
"bromhexine",1
"buprenorphine",1
"calcitriol",1
"camphor",1
"cannabinol",1
"ceftriaxone",1
"chlorine dioxide",1
"chromium",1
"citalopram",1
"clonazepam",1
"creatinine",1
"crocin",1
"dantrolene",1
"dimethyl fumarate",1
"dolutegravir",1
"ferumoxytol",1
"formoterol",1
"forskolin",1
"gentamicin",1
"glycine",1
"glyphosate",1
"hydroxycholesterol",1
"hypochlorous",1
"ifenprodil",1
"imodium",1
"inositol",1
"isotretinoin",1
"ketamine",1
"l-lysine",1
"larazotide",1
"letermovir",1
"levofloxacin",1
"lidocaine",1
"linezolid",1
"lymecycline",1
"methotrexate",1
"mirin",1
"misoprostol",1
"mmda",1
"modafinil",1
"montelukast",1
"naproxen",1
"naratriptan",1
"nicotinamide",1
"nitazoxanide",1
"nitrous oxide",1
"nitrous-oxide",1
"ofloxacin",1
"oleandrin",1
"opipramol",1
"oxazepam",1
"piperacillin",1
"prednisolone",1
"propiolactone",1
"pseudoephedrine",1
"putrescine",1
"pyrazinamide",1
"ractopamine",1
"ribavirin",1
"rifampicin",1
"ropivacaine",1
"rubidium",1
"rutin",1
"ruxolitinib",1
"salbutamol",1
"simethicone",1
"sofosbuvir",1
"spironolactone",1
"strychnine",1
"succinylcholine",1
"thimerosal",1
"vanadium",1
"vincristine",1
"zolpidem",1
